conversation_id,created_at,author_id,text,Id,edit_history_tweet_ids,author_name,original_text,top_emotion,top_emotion_score,second_emotion,second_emotion_score,third_emotion,third_emotion_score
1.64E+18,2023-03-29T17:24:16 .000Z,1.18E+18,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1641129158288998400,Puixxx1,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T16:11:43 .000Z,759385489,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[16411108990280707,Aelcenganda,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T15:53:59 .000Z,1.64E+18,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1641106436796354560,Maretta2008,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T15:23:54 .000Z,1.22E+18,"RT @CAPy9iUiGOJqqFG: Whether its a good thing or a bad thing, as long as its happened, people will leave more or less memories. Its just that some memories are forgotten in a blink of an eye, while others stay for a long time. _x000D_
 _x000D_
 However, some people dont like to see people leave memories of the three-year epidemic, so they begin to tamper with peoples memories of the three-year epidemic, just as if the horrible blockade of the city had never happened...",1.64E+18,[1641098867595939840,LeungWingKong1,"Whether its a good thing or a bad thing, as long as its happened, people will always leave memories. Its just that some memories are forgotten in a blink of an eye, while others stay for a long time. _x000D_
 _x000D_
 However, some people dont like to see people leave memories of the three-year epidemic, so they begin to tamper with peoples memories of the three-year epidemic, just as if the horrible blockade of the city had never happened...",realization,0.469565958,fear,0.26463148,neutral,0.139017612
1.64E+18,2023-03-29T15:14:58 .000Z,7.21E+17,"Big water in Zhengzhou, Xi Baozi ran to Tibet_x000D_ the
 Wuhan epidemic, Xi Jinping got a video link _x000D_
 Shanghai closed down, Xi Baozi traveled mountains and water in Sichuan and Xinjiang _x000D_
 _x000D_
 Now that Ukraine is at war, Xi Baozi dares to go? https://t.co/p8Aj6NbF1M",1.64E+18,[1641096617490259968,XiJPDynasty,"Big water in Zhengzhou, Xi Baozi ran to Tibet_x000D_ the
 Wuhan epidemic, Xi Jinping got a video link _x000D_
 Shanghai closed down, Xi Baozi traveled mountains and water in Sichuan and Xinjiang _x000D_
 _x000D_
 Now that Ukraine is at war, Xi Baozi dares to go? https://t.co/p8Aj6NbF1M",amusement,0.99101299,neutral,0.004179881,approval,0.001994571
1.64E+18,2023-03-29T15:14:48 .000Z,7.21E+17,"@RFI_Cn Zhengzhou Dashui, Xi Baozi ran to Tibet_x000D_
 Wuhan outbreak, Xi Jinping got a video link _x000D_
 Shanghai closed down, Xi Baozi ran off mountains and water in Sichuan and Xinjiang _x000D_
 _x000D_
 Now that Ukraine is at war, Xi Baozi dares to go?",1.64E+18,[1641096575786303488,XiJPDynasty,"@RFI_Cn Zhengzhou Dashui, Xi Baozi ran to Tibet_x000D_
 Wuhan outbreak, Xi Jinping got a video link _x000D_
 Shanghai closed down, Xi Baozi ran off mountains and water in Sichuan and Xinjiang _x000D_
 _x000D_
 Now that Ukraine is at war, Xi Baozi dares to go?",approval,0.99044621,neutral,0.004613786,amusement,0.001812173
1.64E+18,2023-03-29T14:54:22 .000Z,1.33E+18,"RT @Yc18374511952: [Do you believe in light The _x000D_
 epidemic has been closed down in Chengdu for so long, and being able to maintain this frequency of updates is also embarrassing for my own inventory. The quality of the films has begun to decline because inventory has declined drastically, and many of them are old pictures that werent posted at the beginning of the year. When the blockade of Chengdu is lifted, we need to take a wave of stock materials, and we want to collaborate on private message photos of the good-looking, 🍆 big treasure. _x000D_
 _x000D_
 📷 | @Yc1837451...",1.64E+18,[1641091433334718465,Dojin64716878,"[Do you believe in light _x000D_ The
 epidemic has been closed down in Chengdu for so long, and being able to maintain this frequency of updates is also embarrassing for my inventory. The quality of the films began to decline. Because of the sharp decline in inventory, many of them are old pictures that werent posted at the beginning of the year. When the blockade of Chengdu is lifted, we need to take a wave of stock materials, and we want to collaborate on private message photos of the good-looking, 🍆 big treasure. _x000D_
 _x000D_
 📷 | @Yc1837451...",amusement,0.921320856,embarrassment,0.028570287,disgust,0.011589846
1.64E+18,2023-03-29T14:09:37 .000Z,1.52E+18,"@KC35643345 @zaobaosg Of course he doesnt dare to go. The Wuhan outbreak was being directed across the screen. He feared being swept away by the Henan floods, and went to Hainan to investigate with the closure of the city of Shanghai. These goods are so afraid to die. What should I do if they go to Ukraine and get bombed to death? He still has to be an emperor and live a good life!",1.64E+18,[1641080170521010176,shiguang923416,"@KC35643345 @zaobaosg Of course he doesnt dare to go. The Wuhan outbreak was being directed across the screen. He feared being swept away by the Henan floods, and went to Hainan to investigate with the closure of the city of Shanghai. These goods are so afraid to die. What should I do if they go to Ukraine and get bombed to death? He still has to be an emperor and live a good life!",amusement,0.776445985,fear,0.190349326,neutral,0.010493732
1.64E+18,2023-03-29T13:09:11 .000Z,1.24E+18,"Whether its a good thing or a bad thing, as long as its happened, people will always leave memories. Its just that some memories are forgotten in a blink of an eye, while others stay for a long time. _x000D_
 _x000D_
 However, some people dont like to see people leave memories of the three-year epidemic, so they begin to tamper with peoples memories of the three-year epidemic, just as if those horrible city closures had never happened. https://t.co/8x5vIyduXu https://t.co/seuHVDSFHH",1.64E+18,[1641064964969615363,capy9iuigoJqqfg,"Whether its a good thing or a bad thing, as long as its happened, people will always leave memories. Its just that some memories are forgotten in a blink of an eye, while others stay for a long time. _x000D_
 _x000D_
 However, some people dont like to see people leave memories of the three-year epidemic, so they begin to tamper with peoples memories of the three-year epidemic, just as if those horrible city closures had never happened. https://t.co/8x5vIyduXu https://t.co/seuHVDSFHH",disgust,0.56421715,realization,0.13345328,neutral,0.088939197
1.64E+18,2023-03-29T12:53:27 .000Z,8.27E+17,"@QED_2022 When the city was closed down in those three years after the pandemic didnt let them go out, there was a big problem long ago. How many years will it take to make up for it?",1.64E+18,[1641061003923427330,EricChen0312,"@QED_2022 When the city was closed down in those three years after the pandemic didnt let them go out, there was a big problem long ago. How many years will it take to make up for it?",approval,0.971774936,neutral,0.018098166,realization,0.00429094
1.64E+18,2023-03-29T12:34:08 .000Z,1698453373,"RT @yerbol_yezhen: Three years after the pandemic, East Turkestans city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",1.64E+18,[1641056141642792961,aa_sdasfsf,"Three years after the pandemic, East Turkestan city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",approval,0.955333889,neutral,0.023775419,realization,0.016458841
1.64E+18,2023-03-29T12:33:21 .000Z,4867870409,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1641055945198272512,J_eirmate,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T11:29:23 .000Z,1.53E+18,"A friends company that started a business in Shanghai just got better in two or three years. When the epidemic came, the loans that were supposed to sell that loan were meant to get over it, and the closure of the city came. Its probably hopeless. Contact family and friends one by one to find a solution. Unfortunately, we couldnt do anything but comfort and encouragement, and when the blockade ended, I posted his obituary in my circle of friends. Whats even more magical is selling the Neighborhood Committee and saying it was a voluntary blockade",1.64E+18,[1641039846578991106,dzdzeazzkid,"A friends company that started a business in Shanghai just got better in two or three years. When the epidemic came, the loans that were supposed to sell that loan were meant to get over it, and the closure of the city came. Its probably hopeless. Contact family and friends one by one to find a solution. Unfortunately, we couldnt do anything but comfort and encouragement, and when the blockade ended, I posted his obituary in my circle of friends. Whats even more magical is selling the Neighborhood Committee and saying it was a voluntary blockade",sadness,0.864317477,neutral,0.063529126,disappointment,0.029186264
1.64E+18,2023-03-29T10:45:54 .000Z,1.26E+18,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1641028904256172033,Antippt,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T10:10:48 .000Z,2418859497,"RT @yerbol_yezhen: Three years after the pandemic, East Turkestans city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",1.64E+18,[164102007/4051133440,Shuaibcolin,"Three years after the pandemic, East Turkestan city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",approval,0.955333889,neutral,0.023775419,realization,0.016458841
1.64E+18,2023-03-29T09:40:23 .000Z,19016477,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1641012417927806976,Antoniont1,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T09:19:41 .000Z,9.06E+17,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1641007207604174848,Ssepuppylover,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T09:16:15 .000Z,1.31E+18,"RT @yerbol_yezhen: Three years after the pandemic, East Turkestans city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",1.64E+18,[1641006346018643968,SamblazKOWICZ,"Three years after the pandemic, East Turkestan city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",approval,0.955333889,neutral,0.023775419,realization,0.016458841
1.64E+18,2023-03-29T09:13:55 .000Z,3026990185,"RT @yerbol_yezhen: Three years after the pandemic, East Turkestans city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",1.64E+18,[1641005757280964608,HKOkBore,"Three years after the pandemic, East Turkestan city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",approval,0.955333889,neutral,0.023775419,realization,0.016458841
1.64E+18,2023-03-29T08:14:05 .000Z,1338880777,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1640990698571743233,wsyyzqflbzzy,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T08:11:27 .000Z,1.60E+18,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1640990037243473921,HSabrinle,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T07:53:21 .000Z,111903594,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1640985480782131200,Sweetchopin,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T07:06:40 .000Z,1.22E+18,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1640973733375651841,Dumujingxian,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T07:05:25.000Z,111903594,"RT @yerbol_yezhen: Three years after the pandemic, East Turkestans city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",1.64E+18,[1640973418576379904,Sweetchopin,"Three years after the pandemic, East Turkestan city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",approval,0.955333889,neutral,0.023775419,realization,0.016458841
1.64E+18,2023-03-29T06:59:27 .000Z,1.16E+18,"RT @yerbol_yezhen: Three years after the pandemic, East Turkestans city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",1.64E+18,[1640971916889694208,Sanzhao41,"Three years after the pandemic, East Turkestan city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",approval,0.955333889,neutral,0.023775419,realization,0.016458841
1.64E+18,2023-03-29T06:40:42 .000Z,1.30E+18,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1640967199279185920,Snowinger2,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T06:27:28 .000Z,1.14E+18,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1640963868917678081,fanhua89,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T06:26:50 .000Z,1.16E+18,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1640963709882478592,mrbbfbd31k7jy2b,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T06:12:32 .000Z,7.64E+17,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1640960109416423425,Mixandua,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T05:52:49 .000Z,35148873,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1640955147734982657,Ididwy,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T05:25:31 .000Z,1.50E+18,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1640948277976891392,ArtistSuper3,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T05:18:20 .000Z,1.28E+18,"RT @yerbol_yezhen: Three years after the pandemic, East Turkestans city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",1.64E+18,[1640946469598375937,BraveNewChina64,"Three years after the pandemic, East Turkestan city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually...",approval,0.955333889,neutral,0.023775419,realization,0.016458841
1.64E+18,2023-03-29T05:01:23 .000Z,7.20E+17,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1640942204075261954,YANSLOON,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T04:57:23 .000Z,4702957434,"RT @initiumnews: “Xu Qiu still thinks its the best city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",1.64E+18,[1640941198360838145,Snow_Ukn,"“Xu Qiu still feels that it is the best and most suitable city for living in China. But she also realized that no matter how good Shanghai is, its just “Titanics first class.” _x000D_
 _x000D_
 When the sound of April sounded again, Shanghai was no longer the same as when it closed down last year. Now the entire city is reviving, and the traces of the epidemic have been erased clean and clean. https://t.co/qgu7...",approval,0.990576625,realization,0.006639402,neutral,0.001040792
1.64E+18,2023-03-29T04:42:51 .000Z,7.81E+17,"Three years after the pandemic, East Turkestan city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually taking effect. _x000D_
 _x000D_ The
 Han people in Urumqi are all lamenting: they cant find migrant workers for decoration! https://t.co/CMThTopEqU",1.64E+18,[1640937538687848448,yerbol_yezhen,"Three years after the pandemic, East Turkestan city closure policy was far stricter than the mainland. Urumqi and Yining are closed every year, every time for a few months. As long as they are not in public institutions or state-owned enterprises, large numbers of Han people have fled East Turkestan, especially after the fire. The
 days of the Han people growing cotton in the
 _x000D_ _x000D_ Corps were even saddened. The US law imposing sanctions on “cotton from Xinjiang” is gradually taking effect. _x000D_
 _x000D_ The
 Han people in Urumqi are all lamenting: they cant find migrant workers for decoration! https://t.co/CMThTopEqU",approval,0.875627816,neutral,0.069416218,sadness,0.026071137
