,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
435,435,0.0,0.5868,"city, year, closure, go, day, last, close, time, full, back","['hospital', 'blossom', 'again', 'closure', 'city', 'blink', 'eye', 'think', 'time', 'dog', 'run', 'run', 'today', 'sunflower', 'stop', 'traffic', 'police', 'today', 'see', 'figure', 'suddenly', 'afraid', 'medical', 'examination', 'wellness', 'big', 'wish', 'seem', 'hear', 'old', 'head', 'sudden', 'deceased', 'thought', 'wonderful', 'marry', 'get', 'marry', 'full', 'story']"
436,436,0.0,0.5698,"city, year, closure, go, day, last, close, time, full, back","['villa', 'history', 'studio', 'construction', 'only', 'experience', 'city', 'only', 'end', 'today', 'studio', 'also', 'stage', 'suddenly', 'feel', 'project', 'just', 'example', 'also', 'witness', 'growth', 'corner', 'own', 'story', 'unfortunately', 'beginning', 'otherwise', 'beautiful', 'documentary', 'today', 'owner', 'say', 'very', 'satisfied', 'full', 'story']"
437,437,0.0,0.6975,"city, year, closure, go, day, last, close, time, full, back","['as', 'serious', 'covid']"
438,438,0.0,0.6975,"city, year, closure, go, day, last, close, time, full, back","['as', 'serious', 'covid']"
439,439,1.0,0.4108,"full, text, eat, say, take, first, very, closure, people, see","['cat', 'stop', 'say', 'good', 'giant', 'country', 'let', 'count', 'past', 'few', 'year', 'old', 'cancer', 'year', 'old', 'uterine', 'infection', 'grade', 'heart', 'attack', 'grade', 'reason', 'death', 'infection', 'closure', 'city', 'beginning', 'year', 'again', 'there', 'also', 'death', 'base', 'famous', 'mad', 'bear', 'park', 'information', 'center', 'clear', 'many', 'night', 'beginning', 'year', 'full', 'story']"
440,440,0.0,0.6345,"city, year, closure, go, day, last, close, time, full, back","['today', 'day', 'last', 'year', 'unblock', 'week', 'silence', 'city', 'night', 'blockade', 'write', 'few', 'one', 'leave', 'other', 'keep', 'exactly', 'year', 'later', 'take', 'today', 'forget', 'year', 'other', 'cherish', 'present', 'week', 'there', 'too', 'much', 'helplessness', 'unbearable', 'full', 'text']"
441,441,0.0,0.5289,"city, year, closure, go, day, last, close, time, full, back","['life', 'continue', 'pandemic', 'human', 'life', 'continue', 'pandemic', 'spring', 'sweep', 'through', 'close', 'people', 'writer', 'work', 'instinctively', 'record', 'closure', 'city', 'however', 'many', 'collect', 'past', 'ordinary', 'little', 'people', 'clearly', 'link', 'together', 'point', 'suddenly', 'know', 'full', 'story']"
442,442,2.0,0.4086,"people, say, medicine, epidemic, asymptomatic, pain, bad, sell, datum, text","['long', 'wind', 'dream', 'come', 'swear', 'close', 'city', 'kiss', 'rain', 'reflection', 'easy', 'reach', 'strawberry', 'planet', 'cow', 'force', 'die']"
443,443,0.0,0.7492,"city, year, closure, go, day, last, close, time, full, back","['say', 'post', 'picture', 'go', 'before', 'think', 'very', 'interesting', 'time', 'later', 'account', 'add', 'back', 'actually', 'think', 'abrupt', 'outrageous', 'talk', 'suddenly', 'outrageously', 'start', 'closure', 'city', 'last', 'year', 'now', 'be', 'talk', 'little', 'half', 'year', 'meet', 'few', 'time', 'come', 'city', 'go', 'city', 'china', 'high_speed', 'rail', 'only', 'hour', 'away', 'full', 'text']"
444,444,0.0,0.668,"city, year, closure, go, day, last, close, time, full, back","['today', 'see', 'vegetable', 'fruit', 'pack', 'cause', 'city', 'close']"
445,445,0.0,0.6204,"city, year, closure, go, day, last, close, time, full, back","['last', 'year', 'today', 'nation', 'fall', 'major', 'mental', 'collapse', 'closure', 'acid']"
446,446,0.0,0.8168,"city, year, closure, go, day, last, close, time, full, back","['first', 'time', 'closure', 'city', 'neighborhood', 'also', 'first', 'close', 'frozen', 'world', 'heavy', 'snow', 'go', 'meet', 'find', 'get', 'work', 'overtime', 'home', 'direct', 'work', 'day', 'weather', 'clear', 'clear', 'still', 'work', 'overtime']"
447,447,1.0,0.6667,"full, text, eat, say, take, first, very, closure, people, see","['unwittingly', 'song', 'again', 'instantly', 'wet', 'epidemic', 'bad', 'debt', 'come', 'just', 'closure', 'city', 'end', 'see', 'people', 'street', 'never', 'experience', 'feeling', 'loneliness', 'desolation', 'life', 'course', 'very', 'painful', 'period', 'singe', 'suffer', 'song', 'heart', 'immensely', 'moment', 'cherish', 'future', 'even', 'more', 'full', 'story']"
448,448,0.0,0.7659,"city, year, closure, go, day, last, close, time, full, back","['watch', 'cold', 'winter', 'closure', 'city', 'ago', 'world', 'quite', 'closure', 'last', 'year', 'own', 'experience', 'much', 'memory', 'give', 'experience', 'much', 'give', 'language']"
449,449,0.0,0.7954,"city, year, closure, go, day, last, close, time, full, back","['year', 'ago', 'today', 'then', 'close', 'year', 'later', 'today', 'sunny', 'day', 'wake', 'clock', 'tomorrow', 'work']"
450,450,0.0,0.5426,"city, year, closure, go, day, last, close, time, full, back",[]
451,451,0.0,0.4868,"city, year, closure, go, day, last, close, time, full, back","['once', 'again', 'be', 'almost', 'blockade', 'epidemic', 'heroic', 'city', 'former', 'vitality', 'disaster', 'pain', 'now', 'see', 'unexpected', 'strength', 'city', 'recovery', 'however', 'earth', 'really', 'well', 'epidemic', 'overcome', 'pandemic', 'overcome', 'heart', 'overcome', 'mental', 'prevent', 'move', 'forward', 'only', 'say', 'easy', 'thief', 'break', 'mountain', 'thief', 'broken', 'heart', 'full', 'story']"
452,452,0.0,0.3334,"city, year, closure, go, day, last, close, time, full, back","['force', 'travel', 'go', 'train', 'soon', 'close', 'city', 'write', 'homework', 'airport', 'mother', 'child', 'room', 'early', 'morning', 'flight', 'say', 'graduation', 'social', 'experiment', 'very', 'similar', 'one']"
453,453,0.0,0.64,"city, year, closure, go, day, last, close, time, full, back","['remember', 'last', 'year', 'today', 'closure', 'now', 'feel', 'life', 'pure', 'joy', 'weekend', 'full', 'hot', 'pot', 'stomach', 'powder', 'day', 'very', 'tasty', 'bait']"
454,454,0.0,0.9399,"city, year, closure, go, day, last, close, time, full, back","['last', 'year', 'epidemic', 'close', 'today', 'grandma', 'leave', 'today', 'year', 'time', 'so', 'fast', 'blink', 'eye', 'people', 'wrong', 'so', 'live', 'good', 'life', 'always', 'happy', 'always', 'sincere', 'reunion', 'rabbit']"
455,455,0.0,0.5946,"city, year, closure, go, day, last, close, time, full, back","['botanical', 'garden', 'close', 'last', 'year', 'there', 'much', 'traffic', 'time', 'museum', 'yet', 'today', 'circle', 'glad', 'able', 'produce', 'back', 'then']"
456,456,0.0,0.8343,"city, year, closure, go, day, last, close, time, full, back","['year', 'still', 'remember', 'horror', 'closure', 'city']"
457,457,0.0,0.6646,"city, year, closure, go, day, last, close, time, full, back","['heavily', 'time', 'last', 'year', 'close', 'city', 'fight', 'epidemic']"
458,458,0.0,0.8737,"city, year, closure, go, day, last, close, time, full, back","['still', 'table', 'few', 'day', 'city', 'close', 'last', 'year', 'happy', 'month']"
459,459,0.0,0.7685,"city, year, closure, go, day, last, close, time, full, back","['just', 'think', 'back', 'mood', 'feel', 'epidemic', 'first', 'find', 'hardly', 'recall', 'sudden', 'end', 'epidemic', 'come', 'end', 'just', 'make', 'forget', 'collapse', 'pain', 'past', 'right', 'now', 'imagine', 'live', 'mask', 'day', 'go', 'casually', 'city', 'month', 'unable', 'grab_food', 'home', 'like', 'captivity', 'full', 'text']"
460,460,0.0,0.8095,"city, year, closure, go, day, last, close, time, full, back","['flick', 'finger', 'year', 'still', 'remember', 'today', 'last', 'year', 'closure', 'city', 'say', 'city', 'close', 'clock', 'staff', 'do', 'acid', 'clock', 'day', 'son', 'birthday', 'give', 'son', 'birthday', 'just', 'time', 'closure', 'city', 'then', 'intermittent', 'closure', 'city', 'class']"
461,461,1.0,0.4504,"full, text, eat, say, take, first, very, closure, people, see","['stage', 'come', 'end', 'always', 'teach', 'endure', 'loneliness', 'process', 'extremely', 'painful', 'see', 'direction', 'sense', 'future', 'even', 'guess', 'right', 'wrong', 'spring', 'again', 'more', 'silence', 'closure', 'city', 'kind', 'bloom', 'time']"
462,462,0.0,0.7298,"city, year, closure, go, day, last, close, time, full, back","['studio', 'girl', 'catch', 'closure', 'city', 'wedding', 'time', 'go', 'finally', 'get', 'come', 'fruition', 'also', 'consider', 'unforgettable', 'episode', 'lifetime', 'hope', 'love', 'sincerity', 'wed', 'photography', 'full', 'text']"
463,463,0.0,0.784,"city, year, closure, go, day, last, close, time, full, back","['city', 'close', 'last', 'year', 'sit', 'balcony', 'day', 'watch', 'world', 'outside', 'anxiety', 'point', 'scratch', 'head', 'certainly', 'epidemic', 'so', 'quickly', 'time', 'year', 'go', 'work', 'day', 'ago', 'see', 'small', 'leave', 'acid', 'booth', 'company', 'think', 'quite', 'unreal']"
464,464,0.0,0.7092,"city, year, closure, go, day, last, close, time, full, back","['true', 'block', 'force', 'travel', 'city', 'close', 'opportunity', 'ask', 'borrow', 'then', 'dispute', 'later', 'borrow', 'money', 'even', 'give', 'even', 'more']"
465,465,0.0,0.8635,"city, year, closure, go, day, last, close, time, full, back","['update', 'cucumber', 'growth', 'routine', 'finally', 'eat', 'popular', 'dessert', 'yesterday', 'really', 'delicious', 'really', 'previous', 'today', 'feature', 'awaken', 'lot', 'saw', 'last', 'year', 'today', 'close', 'pass', 'get', 'neighborhood']"
466,466,3.0,0.5961,"people, text, full, country, prevention, most, many, epidemic, say, virus","['certain', 'age', 'most', 'difficult', 'life', 'struggle', 'grow', 'sense', 'inner', 'emptiness', 'keep', 'read', 'learn', 'more', 'people', 'different', 'life', 'gain', 'little', 'strength', 'struggle', 'climb', 'icicle', 'worry', 'moment', 'know', 'inevitable', 'eventually', 'slide', 'vast', 'sea', 'ice', 'suddenly', 'discover', 'today', 'still', 'few', 'jelly', 'home', 'buy', 'city', 'closure', 'last', 'year', 'look', 'shelf', 'life', 'full', 'text']"
467,467,0.0,0.7287,"city, year, closure, go, day, last, close, time, full, back","['long', 'closure', 'city', 'today', 'last', 'year', 'now', 'trace', 'dream', 'cherish', 'freedom']"
468,468,0.0,0.6905,"city, year, closure, go, day, last, close, time, full, back","['meaning', 'work', 'make', 'money', 'time', 'last', 'year', 'city', 'close', 'time', 'time', 'work', 'live', 'money', 'job', 'time', 'year', 'quit', 'however', 'second', 'half', 'last', 'year', 'still', 'quite', 'high', 'small', 'city', 'bit', 'pocket', 'problem', 'end', 'year', 'much', 'spending', 'so', 'very', 'good', 'mentality', 'anxiety', 'time', 'last', 'year', 'so', 'good', 'money']"
469,469,0.0,0.9089,"city, year, closure, go, day, last, close, time, full, back","['time', 'last', 'year', 'experience', 'terrify', 'historic', 'city', 'closure', 'crush', 'many', 'people', 'huge', 'rock', 'back', 'resist']"
470,470,0.0,0.6438,"city, year, closure, go, day, last, close, time, full, back","['clearance', 'first', 'project', 'electronic', 'version', 'buy', 'last', 'year', 'over', 'see', 'strategy', 'only', 'make', 'mind', 'obsessive', 'compulsive', 'disorder', 'get', 'game', 'middle', 'dozen', 'take', 'almost', 'year', 'complete', 'probably', 'game', 'other', 'well', 'deserve', 'full', 'text']"
471,471,0.0,0.5115,"city, year, closure, go, day, last, close, time, full, back","['often', 'feel', 'time', 'pass', 'so', 'fast', 'gate', 'neighborhood', 'open', 'traffic', 'first', 'neighborhood', 'open', 'city', 'close', 'impassable', 'so', 'run', 'first', 'take', 'home', 'only', 'drive', 'relatively', 'expensive', 'car', 'time', 'spit', 'poop', 'break', 'road', 'chassis', 'cause', 'lose', 'money', 'long', 'time', 'traffic', 'even', 'chassis', 'run', 'normally', 'scatter', 'full', 'text']"
472,472,0.0,0.7766,"city, year, closure, go, day, last, close, time, full, back","['ice', 'freeze', 'starting', 'point', 'hole', 'never', 'forget', 'crazy', 'sugar', 'crazy', 'ice', 'really', 'handsome', 'cute', 'smart', 'illuminate', 'dark', 'day', 'closure', 'city', 'blink', 'eye', 'period', 'full', 'story']"
473,473,0.0,0.6474,"city, year, closure, go, day, last, close, time, full, back","['bloom', 'again', 'feel', 'trance', 'think', 'last', 'year', 'time', 'close', 'virus', 'time', 'seem', 'different', 'virus', 'fully', 'later']"
474,474,0.0,0.6474,"city, year, closure, go, day, last, close, time, full, back","['bloom', 'again', 'feel', 'trance', 'think', 'last', 'year', 'time', 'close', 'virus', 'time', 'seem', 'different', 'virus', 'fully', 'later']"
475,475,0.0,0.8795,"city, year, closure, go, day, last, close, time, full, back","['day', 'close', 'first', 'time', 'today', 'year', 'later', 'today', 'last', 'year']"
476,476,1.0,0.4553,"full, text, eat, say, take, first, very, closure, people, see","['need', 'magical', 'awakening', 'heart', 'cold', 'baby', 'girl', 'keep', 'mind', 'heart', 'remember', 'close', 'city', 'last', 'year', 'get', 'control', 'number', 'own', 'daughter', 'period', 'face', 'never', 'never', 'profile', 'picture', 'first', 'day', 'game', 'tooth', 'buy', 'fall', 'feather', 'dance', 'eagle', 'garden', 'lounge', 'wear', 'glass', 'friend', 'say', 'like', 'full', 'story']"
477,477,0.0,0.7928,"city, year, closure, go, day, last, close, time, full, back","['day', 'last', 'year', 'city']"
478,478,0.0,0.631,"city, year, closure, go, day, last, close, time, full, back","['whole', 'universe', 'flash', 'win', 'year', 'originally', 'think', 'just', 'win', 'good', 'actress', 'today', 'watch', 'movie', 'win', 'on', 'last', 'year', 'think', 'closure', 'just', 'end']"
479,479,0.0,0.4833,"city, year, closure, go, day, last, close, time, full, back","['think', 'sunshine', 'credit', 'probably', 'shut', 'last', 'year', 'continue', 'post', 'original', 'curse', 'people', 'continue', 'write', 'swear', 'then', 'able', 'go', 'square', 'sunshine', 'credit', 'also', 'rely', 'ground', 'mostly', 'go', 'crazy', 'people']"
480,480,3.0,0.5725,"people, text, full, country, prevention, most, many, epidemic, say, virus","['comprehensive', 'year', 'old', 'child', 'underlying', 'disease', 'severe', 'influenza', 'pneumonia', 'cost', 'nearly', 'just', 'so', 'unlucky', 'influenza', 'just', 'type', 'infectious', 'disease', 'infectivity', 'virulence', 'comparable', 'covid', 'need', 'city', 'closure']"
481,481,0.0,0.4321,"city, year, closure, go, day, last, close, time, full, back","['now', 'really', 'insane', 'figure', 'mainly', 'possibility', 'financial', 'crisis', 'come', 'soon', 'figure', 'robot', 'directly', 'say', 'let', 'close', 'city', 'soon', 'click', 'account', 'take', 'look', 'follower', 'post', 'sure', 'robot', 'probably', 'trigger', 'mechanism', 'word', 'epidemic', 'time', 'else', 'response', 'pandemic']"
482,482,0.0,0.4485,"city, year, closure, go, day, last, close, time, full, back","['today', 'day', 'haven', 'do', 'work', 'minute', 'however', 'even_though', 'physical', 'strength', 'very', 'relaxed', 'mind', 'easy', 'watch', 'other', 'people', 'piano', 'day', 'whole', 'person', 'so', 'jealous', 'face', 'turn', 'dark', 'speak', 'epidemic', 'first', 'dad', 'make', 'buy', 'piano', 'play', 'home', 'say', 'buy', 'buy', 'close', 'city', 'last', 'long', 'dad', 'again', 'follow', 'year', 'say', 'people', 'buy', 'piano', 'even', 'less', 'go', 'dad', 'again', 'third', 'year', 'say', 'full', 'text']"
483,483,0.0,0.5492,"city, year, closure, go, day, last, close, time, full, back","['night', 'suddenly', 'think', 'life', 'last', 'year', 'really', 'dream', 'last', 'year', 'natural', 'year', 'birth', 'beginning', 'year', 'believe', 'such', 'bad', 'luck', 'current', 'year', 'ward', 'evil', 'then', 'dreamy', 'year', 'life', 'convince', 'time', 'first', 'closure', 'city', 'anxiety', 'food', 'start', 'work', 'stable', 'summer', 'bit', 'uncomfortable', 'big', 'deal', 'first', 'medical', 'treatment', 'full', 'text']"
484,484,0.0,0.6034,"city, year, closure, go, day, last, close, time, full, back","['vest', 'line', 'train', 'record', 'mobile', 'phone', 'epidemic', 'almost', 'interrupt', 'closure', 'city', 'focus', 'on', 'th', 'abdominal', 'abuse', 'start', 'fat', 'day', 'day', 'busy', 'day', 'hectic', 'week', 'time', 'pass', 'fast', 'fast', 'full', 'text']"
485,485,1.0,0.4303,"full, text, eat, say, take, first, very, closure, people, see","['跌了个月后房价涨了', 'volume', 'second', 'hand', 'housing', 'begin', 'recover', 'increase', 'close', 'month', 'huge', 'impact', 'second', 'hand', 'housing', 'as_result', 'housing', 'generally', 'fall', 'volume', 'second', 'hand', 'housing', 'also', 'decline', 'close', 'again', 'last', 'year', 'impact', 'real', 'estate', 'market', 'great', 'new', 'second', 'hand', 'housing', 'fall', 'again', 'few', 'full', 'text']"
486,486,0.0,0.4917,"city, year, closure, go, day, last, close, time, full, back","['bit', 'unlucky', 'life', 'let', 'talk', 'people', 'go', 'summer', 'vacation', 'last', 'year', 'unable', 'go', 'face', 'epidemic', 'go', 'airport', 'half', 'take', 'look', 'desert', 'get', 'car', 'hit', 'sandstorm', 'go', 'home', 'hotel', 'lie', 'fever', 'sample', 'time', 'over', 'acid', 'sample', 'time', 'test', 'time', 'full', 'text']"
487,487,0.0,0.6293,"city, year, closure, go, day, last, close, time, full, back","['look', 'back', 'past', 'year', 'start', 'spring_festival', 'last', 'year', 'quite', 'interesting', 'receive', 'new', 'year', 'spring_festival', 'quite', 'few', 'follow', 'closure', 'city', 'epidemic', 'depression', 'lock', 'hate', 'period', 'even', 'normal', 'so', 'depressed', 'happy', 'spring', 'life', 'blockade', 'cherry', 'park', 'sweet', 'heart', 'rain', 'late', 'spring', 'as', 'sweet', 'honey', 'public', 'full', 'text']"
488,488,0.0,0.7301,"city, year, closure, go, day, last, close, time, full, back","['year', 'get', 'home', 'first', 'time', 'get', 'home', 'encounter', 'closure', 'city', 'spend', 'together', 'morning', 'night', 'first', 'bite', 'people', 'as', 'soon', 'get', 'close', 'keep', 'shake', 'home', 'leave', 'walk', 'gradually', 'spoil', 'snore', 'half', 'year', 'gradually', 'leave', 'neighborhood', 'amputation', 'later', 'keep', 'cry', 'choice', 'take', 'get', 'water', 'morning', 'then', 'pick', 'home', 'evening', 'get', 'home', 'tail', 'see', 'come', 'back', 'full', 'story']"
489,489,0.0,0.6948,"city, year, closure, go, day, last, close, time, full, back","['more', 'grow', 'more', 'feel', 'birthday', 'private', 'matter', 'birthday', 'good', 'people', 'care', 'even', 'more', 'happy', 'time', 'last', 'year', 'work', 'home', 'week', 'face', 'imminent', 'closure', 'city', 'buy', 'small', 'cake', 'spend', 'first', 'birthday', 'alone', 'work', 'year', 'spring', 'light', 'infinitely', 'good', 'fill', 'corner', 'life', 'gift', 'read', 'full', 'text']"
490,490,0.0,0.5299,"city, year, closure, go, day, last, close, time, full, back","['really', 'rich', 'entertainment', 'life', 'watch', 'enjoy', 'palace', 'culture', 'there', 'various', 'also', 'come', 'explain', 'world', 'famous', 'work', 'closure', 'city', 'kind', 'event', 'week', 'free']"
491,491,0.0,0.7334,"city, year, closure, go, day, last, close, time, full, back","['in', 'go', 'way', 'version', 'version', 'audio', 'game', 'house', 'residential', 'building', 'luxurious', 'decoration', 'mall', 'force', 'remove', 'able', 'open', 'day', 'pandemic', 'shopping', 'mall', 'away', 'half', 'year', 'difficult', 'rent', 'finally', 'back', 'stabilize', 'business', 'lose', 'continuous', 'closure', 'city', 'pandemic', 'move', 'again', 'hard', 'work', 'full', 'text']"
492,492,0.0,0.666,"city, year, closure, go, day, last, close, time, full, back","['sister', 'group', 'group', 'time', 'lock', 'dorm', 'room', 'few', 'closure', 'say', 'use', 'very', 'optimistic', 'happy', 'person', 'time', 'feel', 'completely', 'no', 'long', 'able', 'go', 'back', 'previous', 'state', 'cry', 'afternoon', 'night', 'also', 'reverse', 'happy', 'state', 'day', 'ago', 'roommate', 'go', 'few', 'also', 'say', 'many', 'subconscious', 'make', 'forget', 'sadness', 'so', 'full', 'story']"
493,493,0.0,0.5585,"city, year, closure, go, day, last, close, time, full, back","['dream', 'see', 'beautiful', 'cake', 'look', 'cry', 'watch', 'long', 'time', 'birthday', 'cake', 'get', 'cry', 'long', 'time', 'think', 'th', 'birthday', 'i', 'card', 'whole', 'month', 'city', 'close', 'whole', 'month', 'long', 'have', 'confusion', 'surround', 'heart', 'birthday', 'powerless', 'full', 'text']"
494,494,0.0,0.6535,"city, year, closure, go, day, last, close, time, full, back","['leave', 'work', 'colleague', 'say', 'arrive', 'soon', 'second', 'anniversary', 'closure', 'city', 'right', 'third', 'anniversary', 'passage', 'time', 'remember', 'do', 'past', 'just', 'afternoon', 'colleague', 'take', 'turn', 'work', 'most', 'year', 'only', 'work', 'few', 'day', 'week', 'happy', 'day', 'get', 'boss', 'just', 'return', 'start', 'prepare', 'year', 'new', 'full', 'text']"
495,495,0.0,0.7744,"city, year, closure, go, day, last, close, time, full, back","['year', 'year', 'today', 'day', 'night', 'house', 'arrest', 'company', 'say', 'nightmare', 'short', 'time', 'finally', 'come', 'say', 'closure', 'city', 'impossible', 'end', 'see', 'voluntary', 'confinement', 'outer', 'ring', 'area', 'good', 'people', 'good', 'good', 'night']"
496,496,0.0,0.7578,"city, year, closure, go, day, last, close, time, full, back","['count', 'day', 'last', 'day', 'book', 'conference', 'room', 'afternoon', 'unexpectedly', 'discover', 'room', 'use', 'interview', 'lighting', 'very', 'good', 'company', 'sum', 'in', 'hang', 'wall', 'once', 'poor', 'soundproofing', 'company', 'conference', 'room', 'today', 'so', 'quiet', 'isolate', 'world', 'resignation', 'closure', 'city', 'last', 'year', 'year', 'full', 'text']"
497,497,0.0,0.9515,"city, year, closure, go, day, last, close, time, full, back","['good', 'cherry_blossom', 'season', 'in', 'just', 'few', 'day', 'away', 'tomorrow', 'cherry', 'go', 'cherry', 'tree', 'downstairs', 'witness', 'sister', 'growth', 'city', 'still', 'closure', 'ago', 'go', 'fully', 'armed', 'get', 'vaccine', 'take', 'relieve', 'nervous', 'few']"
498,498,1.0,0.3469,"full, text, eat, say, take, first, very, closure, people, see","['cell', 'phone', 'black', 'store', 'use', 'first', 'also', 'take', 'partner', 'confront', 'say', 'afraid', 'alone', 'passionately', 'black', 'store', 'owner', 'smite', 'person', 'help', 'disgust', 'also', 'come', 'last', 'year', 'find', 'house', 'eat', 'infect', 'covid', 'teach', 'knowledge', 'infect', 'covid', 'also', 'again', 'month', 'full', 'story']"
499,499,0.0,0.6395,"city, year, closure, go, day, last, close, time, full, back","['last', 'spring', 'city', 'close', 'warm', 'beautiful', 'presence', 'year', 'school', 'father', 'leave', 'also', 'take', 'care', 'hospital', 'so', 'watch', 'rest', 'life', 'last', 'year', 'take', 'right', 'away', 're', 'really', 'very', 'perceptive', 'indeed', 'gentle', 'determined', 'person', 'full', 'text']"
500,500,0.0,0.6472,"city, year, closure, go, day, last, close, time, full, back",['台湾女子买两盒鸡蛋分钟被偷']
501,501,0.0,0.5442,"city, year, closure, go, day, last, close, time, full, back","['grand', 'slam', 'same', 'time', 'year', 'make', 'easy', 'review', 'mental', 'state', 'time', 'last', 'year', 'last', 'year', 'really', 'bad', 'day', 'epidemic', 'close', 'city', 'work', 'home', 'video', 'so', 'busy', 'quickly', 'due', 'heavy', 'work', 'other', 'side', 'silently', 'game', 'distract', 'take', 'sneak', 'peek', 'computer', 'buzz', 'see', 'big', 'head', 'lose', 'hear', 'full', 'text']"
502,502,0.0,0.7037,"city, year, closure, go, day, last, close, time, full, back","['recent', 'daily', 'life', 'contract', 'time', 'last', 'year', 'close', 'so', 'see', 'all', 'spring', 'road', 'work', 'spring', 'see', 'romantic', 'beautiful', 'oolong', 'tea', 'low', 'sugar', 'sugar', 'delicious', 'full', 'text']"
503,503,0.0,0.7222,"city, year, closure, go, day, last, close, time, full, back","['always', 'courier', 'past', 'want', 'mention', 'buy', 'sale', 'as_result', 'closure', 'city', 'courier', 'directly', 'return', 'other', 'well', 'leave', 'outlet', 'also', 'customer', 'service', 'express', 'answer', 'phone', 'return', 'anyway', 'really', 'speechless', 'get', 'home', 'school', 'today', 'see', 'unread', 'news', 'yuan', 'full', 'text']"
504,504,0.0,0.5367,"city, year, closure, go, day, last, close, time, full, back","['submission', 'interest', 'live', 'streaming', 'live', 'streaming', 'only', 'occasionally', 'watch', 'watch', 'wool', 'get', 'last', 'year', 'get', 'go', 'live', 'broadcast', 'room', 'now', 'watch', 'video', 'recording', 'day', 'great', 'intensity']"
505,505,0.0,0.6392,"city, year, closure, go, day, last, close, time, full, back","['year', 'think', 'go', 'shoot', 'together', 'time', 'last', 'year', 'high_speed', 'rail', 'stop', 'run', 'epidemic', 'several', 'stop', 'work', 'come', 'back', 'catch', 'closure', 'send', 'form', 'then', 'home', 'hour', 'get', 'well', 'few', 'then', 'lock', 'away', 'home', 'learn', 'ride', 'buy', 'lot', 'give', 'afraid', 'won', 'eat', 'home', 'full', 'story']"
506,506,0.0,0.6783,"city, year, closure, go, day, last, close, time, full, back","['always', 'forget', 'drink', 'box', 'room', 'temperature', 'milk', 'send', 'city', 'close', 'last', 'year', 'drink', 'now', 'later', 'only', 'discover', 'prove', 'personal', 'experience', 'food', 'eat', 'still', 'few', 'leave', 'want', 'drink']"
507,507,1.0,0.5356,"full, text, eat, say, take, first, very, closure, people, see","['last', 'year', 'go', 'take', 'wedding', 'school', 'art', 'festival', 'catch', 'sudden', 'closure', 'city', 'so', 'end', 'ended', 'wedding', 'take', 'yet', 'time', 'drive', 'shoot', 'question', 'lodging', 'problem', 'think', 'foster', 'pet', 'also', 'think', 'communicate', 'hotel', 'mother', 'backlash', 'wonder', 'too', 'bothersome', 'even_though', 'really', 'meaningful', 'take', 'wedding', 'now', 'epidemic', 'wed', 'full', 'text']"
508,508,1.0,0.4749,"full, text, eat, say, take, first, very, closure, people, see","['watch', 'video', 'home', 'city', 'close', 'before', 'salt', 'so', 'death', 'food', 'think', 'put', 'sticky', 'grab', 'as_result', 'catch', 'week', 'eat', 'very', 'expensive', 'bag', 'rice', 'buy', 'order', 'poison', 'speed', 'light', 'work', 'very', 'well', 'half', 'unused', 'bag', 'poison', 'leave', 'cabinet', 'bag', 'mouse', 'medicine', 'inside', 'drag', 'meal', 'then', 'full', 'text']"
509,509,0.0,0.7189,"city, year, closure, go, day, last, close, time, full, back","['today', 'last', 'year', 'day', 'neighborhood', 'block', 'lucky', 'enough', 'able', 'finish', 'yoga', 'class', 'know', 'go', 'influencer', 'shop', 'nowhere', 'drink', 'glass', 'wine', 'particularly', 'tasty', 'cold', 'cold', 'later', 'closure', 'city', 'end', 'rarely', 'go', 'see', 'taken', 'time', 'still', 'take', 'yoga', 'class', 'year', 'buy', 'ice', 'cream', 'fried', 'chicken', 'think', 'day', 'worth', 'well', 'day', 'still', 'grateful', 'back', 'then', 'full', 'story']"
510,510,0.0,0.5389,"city, year, closure, go, day, last, close, time, full, back","['needless', 'say', 'pattern', 'know', 'say', 'impatient', 'write', 'essay', 'second', 'time', 'say', 'sentence', 'first', 'time', 'most', 'rebellious', 'in', 'time', 'turn', 'head', 'around', 'go', 'county', 'town', 'then', 'close', 'city', 'drink', 'porridge', 'day', 'immediately', 'let', 'send', 'look', 'back', 'actually', 'lot', 'worry', 'very', 'happy']"
511,511,2.0,0.5465,"people, say, medicine, epidemic, asymptomatic, pain, bad, sell, datum, text","['expose', 'naked', 'band', 'tape', 'sheep', 'go', 'simple', 'roddjc', 'red', 'black', 'people']"
512,512,0.0,0.6648,"city, year, closure, go, day, last, close, time, full, back","['closure', 'city', 'last', 'year', 'ambulance', 'hospital', 'middle', 'night', 'first', 'day', 'doctor', 'think', 'still', 'good', 'run', 'away', 'few', 'water', 'next', 'day', 'get', 'well', 'ambulance', 'hospital', 'middle', 'night', 'doctor', 'test', 'film', 'take', 'look', 'personally', 'take', 'then', 'make', 'sit', 'small', 'bench', 'next', 'really', 'bed', 'hospital', 'all', 'very', 'serious', 'time', 'full', 'story']"
