,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
527,527,2.0,0.5397,"epidemic, pandemic, go, full, people, time, day, many, also, first",[]
528,528,2.0,0.751,"epidemic, pandemic, go, full, people, time, day, many, also, first","['live', 'make', 'feel', 'beautiful', 'able', 'enjoy', 'spring', 'epidemic']"
529,529,2.0,0.512,"epidemic, pandemic, go, full, people, time, day, many, also, first","['park', 'park', 'feel', 'beauty', 'end', 'epidemic', 'fashionable', 'dance', 'people', 'rest', 'laugh', 'everywhere', 'good', 'luck', 'meet', 'magpie', 'take', 'bath', 'bad', 'luck', 'go', 'away', 'get', 'well']"
530,530,2.0,0.8754,"epidemic, pandemic, go, full, people, time, day, many, also, first","['buy', 'pandemic', 'so', 'easy', 'use', 'still', 'bite', 'different', 'charcoal', 'grill', 'food', 'now', 'take', 'day', 'really', 'relief']"
531,531,2.0,0.336,"epidemic, pandemic, go, full, people, time, day, many, also, first","['last', 'year', 'today', 'month', 'blockade']"
532,532,2.0,0.6797,"epidemic, pandemic, go, full, people, time, day, many, also, first","['go', 'back', 'pandemic', 'really', 'want', 'go', 'there', 'again', 'year']"
533,533,2.0,0.5359,"epidemic, pandemic, go, full, people, time, day, many, also, first","['fragrant', 'fortunately', 'buy', 'say', 'hold', 'well', 'wipe', 'stock', 'on', 'post', 'pandemic', 'era', 'see', 'loyal', 'dog', 'cry', 'enough', 'show', 'tear', 'last', 'week', 'rapeseed', 'hurry', 'go', 'town', 'eat', 'more', 'delicious', 'chicken', 'skin', 'old', 'bread', 'small', 'in']"
534,534,3.0,0.5525,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['second_hand', 'epidemic', 'finally', 'settle', 'in', 'commercial', 'housing', 'afford', 'fund', 'raise', 'house', 'living', 'room', 'new', 'renovation', 'custom', 'wardrobe', 'door', 'fingerprint', 'lock', 'move', 'bag', 'video', 'rich', 'people']"
535,535,2.0,0.3866,"epidemic, pandemic, go, full, people, time, day, many, also, first","['honest', 'undergraduate', 'especially', 'double', 'non', 'college', 'undergraduate', 'write', 'graduation', 'thesis', 'already', 'very', 'anti', 'human', 'especially', 'liberal', 'category', 'write', 'few', 'real', 'academic', 'research', 'many', 'undergraduate', 'read', 'lesson', 'study', 'few', 'pandemic', 'choose', 'report', 'anonymously', 'select', 'excellent', 'full', 'text']"
536,536,0.0,0.6581,"text, hospital, love, front, number, high, full, official, yuan, package","['purple', 'civil', 'code', 'law', 'promotion_ambassador', 'spread', 'positive', 'energy', 'citizen', 'law', 'law', 'guardian', 'ambassador', 'pandemic', 'spread', 'green', 'charity', 'promotion_ambassador', 'travel', 'green', 'full', 'text']"
537,537,2.0,0.5917,"epidemic, pandemic, go, full, people, time, day, many, also, first","['park', 'community', 'very', 'nicely', 'many', 'large', 'here', 'ago', 'scenery', 'good', 'yet', 'weather', 'get', 'well', 'come', 'back', 'outside', 'last', 'week', 'cold', 'night', 'just', 'freeze', 'week', 'barely', 'get', 'well', 'neck', 'go', 'hospital', 'lie', 'afternoon', 'say', 'epidemic', 'physical', 'resistance', 'lot', 'many', 'people', 'situation', 'run', 'outside', 'again', 'week', 'go', 'full', 'story']"
538,538,2.0,0.6806,"epidemic, pandemic, go, full, people, time, day, many, also, first","['really', 'unlucky', 'year', 'family', 'get', 'sick', 'accident', 'lie', 'bed', 'almost', 'month', 'be', 'uneasy', 'year', 'don', 'time', 'spend', 'people', 'grow', 'family', 'healthy', 'stay', 'alive', 'epidemic', 'really', 'too', 'much', 'heart', 'cool']"
539,539,2.0,0.5397,"epidemic, pandemic, go, full, people, time, day, many, also, first",[]
540,540,3.0,0.2894,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['late', 'datum', 'housing', 'positive', 'trend', 'billion_yuan', 'sharp', 'increase', 'billion_yuan', 'in', 'suddenly', 'billion_yuan', 'end', 'epidemic', 'market', 'current', 'housing', 'show', 'excellent', 'value', 'money']"
541,541,2.0,0.6961,"epidemic, pandemic, go, full, people, time, day, many, also, first","['leave', 'back', 'then', 'real', 'life', 'pandemic', 'much', 'more', 'delicious', 'entertainment', 'industry', 'guess', 'else', 'discover']"
542,542,2.0,0.3813,"epidemic, pandemic, go, full, people, time, day, many, also, first","['year', 'first', 'special', 'travel_train', 'set', 'sail', 'on', 'east_railway', 'station', 'province', 'travel_train', 'east', 'east', 'slowly', 'face', 'spring', 'breeze', 'carry', 'happy', 'day', 'journey', 'travel_train', 'first', 'special', 'travel_train', 'great', 'area', 'epidemic', 'epidemic', 'order', 'effectively', 'boost', 'domestic', 'demand', 'far', 'promote', 'recovery', 'tourism', 'market', 'more']"
543,543,1.0,0.3389,"year, last, full, time, new, again, festival, pandemic, go, spring","['flourish', 'epidemic', 'gate', 'year', 'once', 'again', 'meet', 'guy', 'doll', 'panda', 'meet', 'last', 'week', 'relationship', 'temple']"
544,544,2.0,0.8742,"epidemic, pandemic, go, full, people, time, day, many, also, first","['ask', 'want', 'block', 'classical', 'anti', 'faction', 'so', 'blockade', 'wear_mask', 'go', 'strongly', 'wear', 'say', 'matter', 'same', 'useful', 'epidemic', 'win', 'spread', 'useless', 'wear_mask', 'virus', 'value']"
545,545,3.0,0.4443,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['air', 'force', 'training', 'officer', 'switch', 'raise', 'impact', 'epidemic', 'make', 'want', 'finish', 'job', 'serve', 'air', 'force', 'passionate', 'raise', 'resolutely', 'quit', 'iron', 'rice', 'bowl', 'job', 'set', 'own', 'ostrich', 'farm', 'experience', 'various', 'such_as', 'covid', 'pandemic', 'fear', 'able', 'find', 'heir', 'stay', 'today', 'web', 'link', 'worldnew']"
546,546,2.0,0.7978,"epidemic, pandemic, go, full, people, time, day, many, also, first","['work', 'overtime', 'last', 'night', 'first', 'quarter', 'over', 'past', 'month', 'travel', 'lot', 'go', 'entertainment', 'also', 'watch', 'talk', 'team', 'build', 'middle', 'first', 'year', 'post', 'pandemic', 'era', 'take', 'life', 'more', 'seriously', 'kind']"
547,547,2.0,0.9603,"epidemic, pandemic, go, full, people, time, day, many, also, first","['月日', 'flight', 'mf', 'successfully', 'international_airport', 'successfully', 'route', 'lapse', 'day', 'first', 'civil', 'airliner', 'resume', 'epidemic', 'reporter', 'learn', 'round', 'trip', 'flight', 'week', 'route', 'flight', 'schedule', 'departure', 'plan', 'more']"
548,548,3.0,0.7479,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['shoot', 'ink', 'black', 'heart', 'deadline', 'exclusively', 'production', 'company', 'previously', 'suspend', 'stage', 'play', 'curse', 'child', 'impact', 'pandemic', 'lead', 'drop', 'agent', 'company', 'currently', 'pseudonym', 'strick', 'full', 'text']"
549,549,2.0,0.6499,"epidemic, pandemic, go, full, people, time, day, many, also, first","['go', 'buy', 'water', 'weather', 'very', 'nice', 'temperature', 'just', 'right', 'so', 'road', 'full', 'young', 'short', 'short', 'one', 'wearing_mask', 'one', 'concern', 'influenza', 'rage', 'time', 'ago', 'subway', 'no', 'long', 'wearing_mask', 'epidemic', 'just']"
550,550,3.0,0.4604,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['power', 'system', 'stable', 'controllable', 'angry', 'side', 'stick', 'side', 'old', 'age', 'anger', 'afraid', 'accept', 'culture', 'role', 'human', 'destiny', 'bell', 'human', 'destiny', 'face', 'pandemic', 'cruel', 'romantic', 'romanticism', 'kind', 'romance', 'become', 'outward', 'manifestation', 'redeemer', 'self', 'strength', 'able', 'see', 'own', 'life', 'full', 'text']"
551,551,3.0,0.9024,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['年福州春季住房展销会', 'direction', 'housing_development', 'post', 'pandemic', 'era', 'theme', 'salon', '月日上午', 'salon', 'theme', 'direction', 'housing_development', 'post', 'pandemic', 'era', 'conference', 'room', 'international', 'convention', 'exhibition', 'center', 'salon', 'vice', 'director', 'deliver', 'keynote', 'speech', 'direction', 'housing_development', 'post', 'pandemic', 'era', 'subsequently', 'housing', 'insurance', 'full', 'text']"
552,552,2.0,0.9507,"epidemic, pandemic, go, full, people, time, day, many, also, first","['school', 'more', 'school', 'naked', 'eye', 'also', 'high', 'school', 'visit', 'think', 'hear', 'kind', 'thing', 'high', 'school', 'never', 'pandemic', 'turn', 'province', 'look', 'brain']"
553,553,2.0,0.6414,"epidemic, pandemic, go, full, people, time, day, many, also, first","['complain', 'old', 'leader', 'come', 'house', 'exclusively', 'smoke', 'leave', 'smell', 'smoke', 'house', 'bumpy', 'epidemic', 'first', 'time', 'few', 'expose', 'such', 'high', 'concentration', 'second_hand', 'smoke', 'very', 'annoying', 'day']"
554,554,1.0,0.339,"year, last, full, time, new, again, festival, pandemic, go, spring","['flourish', 'epidemic', 'gate', 'year', 'once', 'again', 'meet', 'guy', 'doll', 'panda', 'meet', 'last', 'week', 'relationship', 'temple']"
555,555,2.0,0.8742,"epidemic, pandemic, go, full, people, time, day, many, also, first","['ask', 'want', 'block', 'classical', 'anti', 'faction', 'so', 'blockade', 'wear_mask', 'go', 'strongly', 'wear', 'say', 'matter', 'same', 'useful', 'epidemic', 'win', 'spread', 'useless', 'wear_mask', 'virus', 'value']"
556,556,3.0,0.4443,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['air', 'force', 'training', 'officer', 'switch', 'raise', 'impact', 'epidemic', 'make', 'want', 'finish', 'job', 'serve', 'air', 'force', 'passionate', 'raise', 'resolutely', 'quit', 'iron', 'rice', 'bowl', 'job', 'set', 'own', 'ostrich', 'farm', 'experience', 'various', 'such_as', 'covid', 'pandemic', 'fear', 'able', 'find', 'heir', 'stay', 'today', 'web', 'link', 'worldnew']"
557,557,2.0,0.7978,"epidemic, pandemic, go, full, people, time, day, many, also, first","['work', 'overtime', 'last', 'night', 'first', 'quarter', 'over', 'past', 'month', 'travel', 'lot', 'go', 'entertainment', 'also', 'watch', 'talk', 'team', 'build', 'middle', 'first', 'year', 'post', 'pandemic', 'era', 'take', 'life', 'more', 'seriously', 'kind']"
558,558,2.0,0.9603,"epidemic, pandemic, go, full, people, time, day, many, also, first","['月日', 'flight', 'mf', 'successfully', 'international_airport', 'successfully', 'route', 'lapse', 'day', 'first', 'civil', 'airliner', 'resume', 'epidemic', 'reporter', 'learn', 'round', 'trip', 'flight', 'week', 'route', 'flight', 'schedule', 'departure', 'plan', 'more']"
559,559,3.0,0.7479,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['shoot', 'ink', 'black', 'heart', 'deadline', 'exclusively', 'production', 'company', 'previously', 'suspend', 'stage', 'play', 'curse', 'child', 'impact', 'pandemic', 'lead', 'drop', 'agent', 'company', 'currently', 'pseudonym', 'strick', 'full', 'text']"
560,560,2.0,0.6499,"epidemic, pandemic, go, full, people, time, day, many, also, first","['go', 'buy', 'water', 'weather', 'very', 'nice', 'temperature', 'just', 'right', 'so', 'road', 'full', 'young', 'short', 'short', 'one', 'wearing_mask', 'one', 'concern', 'influenza', 'rage', 'time', 'ago', 'subway', 'no', 'long', 'wearing_mask', 'epidemic', 'just']"
561,561,2.0,0.5789,"epidemic, pandemic, go, full, people, time, day, many, also, first","['ago', 'today', 'pandemic', 'make', 'life', 'increasingly', 'uncertain', 'still', 'look', 'forward', 'thunder', 'watch', 'bring', 'good', 'live', 'awkward', 'make', 'happiness', 'double', 'buy', 'food', 'learn', 'people', 'first', 'time', 'once', 'again', 'courage', 'try', 'white', 'herb', 'water', 'say', 'ratio', 'vitamin', 'lemon', 'tea', 'vodka', 'pretty', 'good', 'haven', 'try', 'now', 'try', 'hand', 'full', 'text']"
562,562,0.0,0.5195,"text, hospital, love, front, number, high, full, official, yuan, package","['face', 'unreasonable', 'never', 'give', 'equipment', 'manufacturer', 'full', 'year', 'affect', 'impact', 'epidemic', 'global', 'revenue', 'billion_yuan', 'same', 'below', 'net_profit', 'billion_yuan', 'year', 'year', 'meng', 'rotate', 'chairman', 'say', 'last', 'year', 'gradually', 'deal', 'continuous', 'full', 'text']"
563,563,2.0,0.6982,"epidemic, pandemic, go, full, people, time, day, many, also, first","['need', 'travel', 'post', 'pandemic', 'era', 'sister', 'prepare', 'complete', 'set', 'blockade', 'yet', 'end', 'plastic', 'mask', 'embarrassed', 'take', 'use', 'even', 'mask', 'wear', 'go', 'missing', 'sweet', 'night', 'sleep', 'plane', 'wear_mask', 'travel', 'pandemic', 'adjust', 'disinfection', 'past', 'enjoy', 'trip', 'seriously', 'click', 'listen', 'full', 'text', 'mandarin', 'program', 'dialogue']"
564,564,2.0,0.5168,"epidemic, pandemic, go, full, people, time, day, many, also, first","['time', 'pandemic', 'haven', 'able', 'hug', 'jealous', 'traveler', 'woo']"
565,565,1.0,0.682,"year, last, full, time, new, again, festival, pandemic, go, spring","['think', 'young', 'specially', 'go', 'house', 'deliver', 'fruit', 'usually', 'bring', 'several', 'often', 'buy', 'small', 'eat', 'drink', 'drink', 'buy', 'sugar', 'sugar', 'epidemic', 'bad', 'afraid', 'medicine', 'bring', 'medicine', 'afraid', 'one', 'send', 'red', 'envelope', 'new', 'year', 'always', 'buy', 'sick', 'always', 'buy', 'see', 'tasty', 'fun', 'think', 'time', 'open', 'full', 'story']"
566,566,1.0,0.5232,"year, last, full, time, new, again, festival, pandemic, go, spring","['sister', 'already', 'return', 'home', 'festival', 'say', 'sweep', 'tomb', 'home', 'at', 'least', 'go', 'last', 'go', 'back', 'work', 'holiday', 'other', 'hand', 'go', 'much', 'get', 'marry', 'before', 'young', 'take', 'only', 'sweep', 'close', 'home', 'go', 'husband', 'house', 'year', 'epidemic', 'later', 'even', 'go', 'home', 'long', 'time', 'say', 'give', 'dad', 'fragrance', 'year', 'result', 'schedule', 'run', 'again', 'go', 'back', 'full', 'story']"
567,567,2.0,0.6087,"epidemic, pandemic, go, full, people, time, day, many, also, first","['last', 'see', 'each_other', 'wait', 'severity', 'epidemic', 'end', 'epidemic', 'thank', 'determination', 'way', 'let', 'wear', 'couple', 'clothe', 'be', 'long', 'time', 'hug', 'each_other', 'closely', 'nd', 'anniversary']"
568,568,2.0,0.4753,"epidemic, pandemic, go, full, people, time, day, many, also, first","['pandemic', 'artist', 'friend', 'village', 'still', 'authentic', 'casual', 'low', 'key', 'humble', 'full', 'warm', 'atmosphere', 'life', 'seize', 'moment']"
569,569,2.0,0.5397,"epidemic, pandemic, go, full, people, time, day, many, also, first",[]
570,570,2.0,0.8354,"epidemic, pandemic, go, full, people, time, day, many, also, first","['believe', 'work', 'homage', 'passion', 'youth', 'life', 'definitely', 'live', 'most', 'sincere', 'audience', 'full', 'text']"
571,571,0.0,0.5194,"text, hospital, love, front, number, high, full, official, yuan, package","['face', 'unreasonable', 'never', 'give', 'equipment', 'manufacturer', 'full', 'year', 'affect', 'impact', 'epidemic', 'global', 'revenue', 'billion_yuan', 'same', 'below', 'net_profit', 'billion_yuan', 'year', 'year', 'meng', 'rotate', 'chairman', 'say', 'last', 'year', 'gradually', 'deal', 'continuous', 'full', 'text']"
572,572,2.0,0.6982,"epidemic, pandemic, go, full, people, time, day, many, also, first","['need', 'travel', 'post', 'pandemic', 'era', 'sister', 'prepare', 'complete', 'set', 'blockade', 'yet', 'end', 'plastic', 'mask', 'embarrassed', 'take', 'use', 'even', 'mask', 'wear', 'go', 'missing', 'sweet', 'night', 'sleep', 'plane', 'wear_mask', 'travel', 'pandemic', 'adjust', 'disinfection', 'past', 'enjoy', 'trip', 'seriously', 'click', 'listen', 'full', 'text', 'mandarin', 'program', 'dialogue']"
573,573,2.0,0.5168,"epidemic, pandemic, go, full, people, time, day, many, also, first","['time', 'pandemic', 'haven', 'able', 'hug', 'jealous', 'traveler', 'woo']"
574,574,1.0,0.682,"year, last, full, time, new, again, festival, pandemic, go, spring","['think', 'young', 'specially', 'go', 'house', 'deliver', 'fruit', 'usually', 'bring', 'several', 'often', 'buy', 'small', 'eat', 'drink', 'drink', 'buy', 'sugar', 'sugar', 'epidemic', 'bad', 'afraid', 'medicine', 'bring', 'medicine', 'afraid', 'one', 'send', 'red', 'envelope', 'new', 'year', 'always', 'buy', 'sick', 'always', 'buy', 'see', 'tasty', 'fun', 'think', 'time', 'open', 'full', 'story']"
575,575,1.0,0.5232,"year, last, full, time, new, again, festival, pandemic, go, spring","['sister', 'already', 'return', 'home', 'festival', 'say', 'sweep', 'tomb', 'home', 'at', 'least', 'go', 'last', 'go', 'back', 'work', 'holiday', 'other', 'hand', 'go', 'much', 'get', 'marry', 'before', 'young', 'take', 'only', 'sweep', 'close', 'home', 'go', 'husband', 'house', 'year', 'epidemic', 'later', 'even', 'go', 'home', 'long', 'time', 'say', 'give', 'dad', 'fragrance', 'year', 'result', 'schedule', 'run', 'again', 'go', 'back', 'full', 'story']"
576,576,2.0,0.6087,"epidemic, pandemic, go, full, people, time, day, many, also, first","['last', 'see', 'each_other', 'wait', 'severity', 'epidemic', 'end', 'epidemic', 'thank', 'determination', 'way', 'let', 'wear', 'couple', 'clothe', 'be', 'long', 'time', 'hug', 'each_other', 'closely', 'nd', 'anniversary']"
577,577,2.0,0.4753,"epidemic, pandemic, go, full, people, time, day, many, also, first","['pandemic', 'artist', 'friend', 'village', 'still', 'authentic', 'casual', 'low', 'key', 'humble', 'full', 'warm', 'atmosphere', 'life', 'seize', 'moment']"
578,578,2.0,0.5397,"epidemic, pandemic, go, full, people, time, day, many, also, first",[]
579,579,2.0,0.8354,"epidemic, pandemic, go, full, people, time, day, many, also, first","['believe', 'work', 'homage', 'passion', 'youth', 'life', 'definitely', 'live', 'most', 'sincere', 'audience', 'full', 'text']"
580,580,1.0,0.6368,"year, last, full, time, new, again, festival, pandemic, go, spring","['many', 'sister', 'house', 'last', 'year', 'sister', 'income', 'reduce', 'unable', 'repay', 'loan', 'pandemic', 'house', 'hurry', 'move', 'house', 'district', 'court', 'also', 'enforce', 'however', 'house', 'buy', 'ago', 'cost', 'yuan', 'renovation', 'cost', 'regal', 'city', 'district', 'city', 'square', 'flat', 'floor', 'next', 'family', 'buy', 'only', 'pay', 'full', 'text']"
581,581,1.0,0.5578,"year, last, full, time, new, again, festival, pandemic, go, spring","['still', 'alive', 'today', 'hope', 'tomorrow', 'really', 'easy', 'survive', 'today', 'new', 'medium', 'impact', 'strict', 'reality', 'traditional', 'paper', 'medium', 'miracle', 'only', 'magazine', 'base', 'year', 'comprehensively', 'serve', 'only', 'continue', 'day', 'epidemic']"
582,582,2.0,0.5924,"epidemic, pandemic, go, full, people, time, day, many, also, first","['also', 'shameful', 'today', 'bring', 'friend', 'school', 'cafeteria', 'eat', 'discover', 'epidemic', 'completely', 'get', 'home', 'eat', 'food', 'unsweetened', 'store', 'manager', 'friend', 'very', 'aggressive', 'then', 'take', 'away', 'restaurant', 'back', 'main', 'road', 'blow', 'away', 'wind', 'tooth', 'main', 'road', 'feel', 'very', 'much', 'native', 'dog', 'get', 'home', 'electric', 'car', 'run', 'electricity', 'full', 'story']"
583,583,1.0,0.407,"year, last, full, time, new, again, festival, pandemic, go, spring","['domestic', 'short', 'film', 'return', 'flight', 'temporarily', 'due', 'epidemic', 'quietly', 'alone', 'decide', 'let', 'stay', 'home', 'fly', 'know', 'reveal', 'secret', 'hide', 'heart', 'pick', 'review']"
584,584,2.0,0.6671,"epidemic, pandemic, go, full, people, time, day, many, also, first",['epidemic']
585,585,2.0,0.3473,"epidemic, pandemic, go, full, people, time, day, many, also, first","['discover', 'many', 'time', 'people', 'worried', 'kill', 'hide', 'stick', 'even', 'don', 'happen', 'famous', 'save', 'trouble', 'clearly', 'ability', 'solve', 'other', 'sick', 'dog', 'dog', 'test', 'epidemic', 'stray', 'dog', 'raise', 'people', 'often', 'promote', 'progress', 'society', 'similarly', 'also', 'people', 'just', 'want', 'shut', 'questioner']"
586,586,2.0,0.8929,"epidemic, pandemic, go, full, people, time, day, many, also, first","['kilometer', 'hike', 'first', 'time', 'pandemic', 'choose', 'walk', 'first', 'stop', 'line', 'beautiful', 'scenery', 'way', 'first', 'stop', 'check', 'point', 'quit', 'go', 'find', 'food']"
587,587,1.0,0.6556,"year, last, full, time, new, again, festival, pandemic, go, spring","['suppose', 'time', 'pandemic', 'limited', 'happiness', 'only', 'time', 'understand', 'come', 'here', 'over', 'chance', 'continue', 'volleyball', 'happily', 'future', 'probably', 'win', 'chance', 'happy', 'soccer', 'miss', 'fist', 'dazzle', 'club']"
588,588,2.0,0.6614,"epidemic, pandemic, go, full, people, time, day, many, also, first","['today', 'still', 'get', 'early', 'morning', 'go', 'beef', 'restaurant', 'colleague', 'road', 'bad', 'environment', 'bad', 'attitude', 'good', 'taste', 'just', 'always', 'fearful', 'go', 'public', 'pandemic', 'dare', 'stay', 'too', 'long', 'eat', 'hurry', 'quickly', 'go', 'home', 'way', 'come', 'tree', 'full', 'bright', 'red', 'day', 'earth', 'course', 'most', 'beautiful', 'bloom', 'tree', 'tree']"
589,589,0.0,0.6031,"text, hospital, love, front, number, high, full, official, yuan, package","['fall', 'last', 'year', 'revenue', 'duck', 'fall', 'new', 'list', 'company', 'food', 'industry', 'annual', 'year', 'end', 'accord', 'financial', 'revenue', 'billion_yuan', 'billion_yuan', 'same', 'period', 'last', 'year', 'down', 'previous', 'year', 'company', 'main', 'reason', 'decline', 'revenue', 'impact', 'pandemic', 'lead', 'full', 'text']"
590,590,2.0,0.3473,"epidemic, pandemic, go, full, people, time, day, many, also, first","['discover', 'many', 'time', 'people', 'worried', 'kill', 'hide', 'stick', 'even', 'don', 'happen', 'famous', 'save', 'trouble', 'clearly', 'ability', 'solve', 'other', 'sick', 'dog', 'dog', 'test', 'epidemic', 'stray', 'dog', 'raise', 'people', 'often', 'promote', 'progress', 'society', 'similarly', 'also', 'people', 'just', 'want', 'shut', 'questioner']"
591,591,2.0,0.8929,"epidemic, pandemic, go, full, people, time, day, many, also, first","['kilometer', 'hike', 'first', 'time', 'pandemic', 'choose', 'walk', 'first', 'stop', 'line', 'beautiful', 'scenery', 'way', 'first', 'stop', 'check', 'point', 'quit', 'go', 'find', 'food']"
592,592,1.0,0.6556,"year, last, full, time, new, again, festival, pandemic, go, spring","['suppose', 'time', 'pandemic', 'limited', 'happiness', 'only', 'time', 'understand', 'come', 'here', 'over', 'chance', 'continue', 'volleyball', 'happily', 'future', 'probably', 'win', 'chance', 'happy', 'soccer', 'miss', 'fist', 'dazzle', 'club']"
593,593,2.0,0.6614,"epidemic, pandemic, go, full, people, time, day, many, also, first","['today', 'still', 'get', 'early', 'morning', 'go', 'beef', 'restaurant', 'colleague', 'road', 'bad', 'environment', 'bad', 'attitude', 'good', 'taste', 'just', 'always', 'fearful', 'go', 'public', 'pandemic', 'dare', 'stay', 'too', 'long', 'eat', 'hurry', 'quickly', 'go', 'home', 'way', 'come', 'tree', 'full', 'bright', 'red', 'day', 'earth', 'course', 'most', 'beautiful', 'bloom', 'tree', 'tree']"
594,594,0.0,0.6031,"text, hospital, love, front, number, high, full, official, yuan, package","['fall', 'last', 'year', 'revenue', 'duck', 'fall', 'new', 'list', 'company', 'food', 'industry', 'annual', 'year', 'end', 'accord', 'financial', 'revenue', 'billion_yuan', 'billion_yuan', 'same', 'period', 'last', 'year', 'down', 'previous', 'year', 'company', 'main', 'reason', 'decline', 'revenue', 'impact', 'pandemic', 'lead', 'full', 'text']"
595,595,2.0,0.6172,"epidemic, pandemic, go, full, people, time, day, many, also, first","['say', 'willing', 'trade', 'unhappiness', 'next', 'freedom', 'outright', 'hypocritical', 'refined', 'selfish', 'people', 'exchange', 'life', 'epidemic', 'control', 'now', 'symptom', 'at', 'all', 'lose', 'good', 'really', 'uncomfortable', 'just', 'course', 'admit', 'life', 'much', 'easy', 'now', 'last', 'year', 'more', 'people', 'result', 'countless', 'uncountable', 'people', 'backlash', 'full', 'story']"
596,596,2.0,0.7788,"epidemic, pandemic, go, full, people, time, day, many, also, first","['impact', 'pandemic', 'pure', 'retaliatory', 'travel', 'always', 'feel', 'travel', 'mediocre', 'hate', 'lot', 'people', 'just', 'experience', 'epidemic', 'think', 'chance', 'go', 'want', 'hesitate', 'tomorrow', 'win', 'necessarily', 'well', 'today', 'time', 'win', 'come']"
597,597,2.0,0.5499,"epidemic, pandemic, go, full, people, time, day, many, also, first","['close', 'school', 'very', 'long', 'time', 'infect', 'covid', 'cross', 'before', 'epidemic', 'bit', 'wet', 'first', 'time', 'try', 'remove', 'color', 'mask', 'only', 'difference', 'thought', 'beginning', 'opening', 'really', 'work', 'only', 'forcibly', 'cut', 'wide', 'width', 'add', 'black', 'side', 'save']"
598,598,2.0,0.6762,"epidemic, pandemic, go, full, people, time, day, many, also, first","['always', 'person', 'bad', 'memory', 'forget', 'experienced', 'exam', 'lucky', 'enough', 'able', 'go', 'school', 'make', 'college', 'life', 'pandemic']"
599,599,1.0,0.5053,"year, last, full, time, new, again, festival, pandemic, go, spring","['often', 'first', 'half', 'last', 'year', 'impression', 'summer', 'day', 'open', 'mailbox', 'discover', 'key', 'miss', 'worried', 'able', 'receive', 'simply', 'new', 'lock', 'new', 'key', 'open', 'mailbox', 'month', 'time', 'open', 'empty', 'help', 'lose', 'heart', 'then', 'epidemic', 'get', 'bad', 'pen', 'also', 'each_oth', 'lot', 'empty', 'many', 'time', 'think', 'probably', 'win', 'there', 'recently', 'full', 'text']"
600,600,0.0,0.4556,"text, hospital, love, front, number, high, full, official, yuan, package","['don', 'pull', 'alarm', 'force', 'leave', 'queue', 'responsible']"
601,601,2.0,0.516,"epidemic, pandemic, go, full, people, time, day, many, also, first","['first', 'time', 'go', 'hotel', 'college', 'hurry', 'night', 'go', 'hotel', 'second', 'time', 'go', 'hotel', 'marry', 'just', 'about', 'reach', 'middle', 'age', 'time', 'good', 'news', 'partner', 'never', 'pandemic', 'probably', 'choose', 'travel', 'again', 'happy', 'wonderful', 'thing', 'time', 'grow', 'full', 'story']"
602,602,2.0,0.5577,"epidemic, pandemic, go, full, people, time, day, many, also, first","['see', 'end', 'epidemic', 'day', 'today', 'teacher', 'say', 'give', 'call', 'sign', 'guess', 'guess', 'right', 'away', 'forget', 'today', 'month', 'row', 'many', 'exclusive', 'stir', 'overseas', 'course', 'content', 'prove', 'wrong', 'wish', 'forget', 'report', 'so', 'nickname', 'today', 'think', 'again', 'full', 'text']"
603,603,2.0,0.9427,"epidemic, pandemic, go, full, people, time, day, many, also, first","['choreography', 'teacher', 'watch', 'elephant', 'floor', 'watch', 'hour', 'movie', 'bus', 'almost', 'car', 'feel', 'dizzy', 'stop', 'rest', 'stop', 'get', 'car', 'smoke', 'hard', 'get', 'back', 'car', 'feel', 'immense', 'pain', 'really', 'know', 'elephant', 'sit', 'tirelessly', 'day', 'long', 'outbreak', 'full', 'story']"
604,604,1.0,0.5523,"year, last, full, time, new, again, festival, pandemic, go, spring","['inexplicably', 'sky', 'suddenly', 'fade', 'away', 'however', 'only', 'beginning', 'last', 'year', 'point', 'year', 'similar', 'often', 'play', 'together', 'also', 'very', 'special', 'often', 'play', 'together', 'epidemic', 'completely', 'unblocked', 'member', 'work', 'party', 'go', 'less', 'less', 'often', 'busy', 'life', 'seem', 'interested', 'slowly', 'too', 'full', 'text']"
605,605,1.0,0.3008,"year, last, full, time, new, again, festival, pandemic, go, spring","['global', 'post', 'pandemic', 'era', 'said', 'rise', 'last', 'year', 'alone']"
606,606,3.0,0.8138,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['company', 'title', 'party_building', 'demonstration_unit', 'street', 'company', 'building', 'commendation', 'conference', 'first', 'quarter', 'committee', 'honorary', 'title', 'joint_party', 'building', 'conference', 'demonstration_unit', 'letter', 'responsibility', 'community', 'help', 'build', 'past', 'year', 'deeply', 'involve', 'community', 'governance', 'carry', 'regular', 'epidemic', 'prevention', 'full', 'text']"
