,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
360,360,1.0,0.8499,"epidemic, city, full, day, year, go, closure, close, time, text","['use', 'take', 'dentist', 'few', 'ago', 'expect', 'turn', 'hurt', 'tooth', 'pandemic', 'close', 'year', 'go', 'see', 'child', 'dentist', 'result', 'wisdom', 'tooth', 'brush', 'at', 'all', 'need', 'fix', 'fix', 'only', 'consider', 'remove', 'then', 'frighten', 'away']"
361,361,1.0,0.8943,"epidemic, city, full, day, year, go, closure, close, time, text","['wear', 'mask', 'meet', 'long', 'closure', 'beginning', 'epidemic', 'epidemic', 'continue', 'long', 'time', 'disease', 'control', 'classmate', 'store', 'lot', 'just', 'meet', 'again', 'father', 'son', 'wear', 'see', 'wear', 'mask', 'polite', 'manner', 'still', 'ask', 'haven', 'get', 'sun', 'yet', 'learn', 'so', 'kind', 'mask', 'still', 'wear', 'take', 'mask', 'go', 'back', 'cover', 'chin']"
362,362,1.0,0.6606,"epidemic, city, full, day, year, go, closure, close, time, text","['carry', 'luggage', 'go', 'school', 'alone', 'small', 'town', 'say', 'good', 'friend', 'choose', 'major', 'person', 'carry', 'large', 'train', 'travel', 'say', 'go', 'work', 'country', 'also', 'move', 'plane', 'alone', 'few', 'large', 'don', 'know', 'way', 'forward', 'cherish', 'cherish', 'encounter']"
363,363,1.0,0.9361,"epidemic, city, full, day, year, go, closure, close, time, text","['first', 'heavy', 'snowfall', 'fall', 'about', 'half', 'day', 'night', 'leave', 'dorm', 'room', 'next', 'day', 'finger', 'thick', 'unfortunately', 'get', 'shoot', 'stay', 'school', 'time', 'about', 'ago', 'probably', 'early', 'also', 'heavy', 'snowfall', 'city', 'seem', 'close', 'yet', 'also', 'entrance', 'exam', 'heavy', 'snow', 'later', 'hope', 'epidemic', 'quickly', 'subside', 'also', 'full', 'text']"
364,364,1.0,0.5198,"epidemic, city, full, day, year, go, closure, close, time, text","['send', 'good', 'security', 'personnel', 'work', 'win', 'fight_against', 'novel', 'closure', 'city', 'high', 'level', 'self', 'dedication', 'make', 'prevent', 'spread', 'epidemic', 'concerned', 'support', 'fight_against', 'epidemic', 'wish', 'good', 'health', 'happy', 'lunar', 'new', 'year', 'blessed', 'year', 'rat', 'unite', 'will', 'invincible']"
365,365,1.0,0.53,"epidemic, city, full, day, year, go, closure, close, time, text","['pork', 'belly', 'buy', 'once', 'week', 'street', 'close', 'new', 'pork', 'belly', 'shop', 'downstair', 'be', 'business', 'now', 'epidemic', 'closure', 'city', 'subway', 'repair', 'especially', 'cherish', 'often', 'go', 'back', 'forth', 'afraid', 'boss', 'win', 'boss', 'family', 'very', 'honest', 'northerner', 'only', 'cumin', 'chili', 'powder', 'flavor', 'only', 'cumin', 'chili', 'powder', 'garlic', 'sauce', 'black', 'sweet', 'chili', 'sauce', 'often', 'go', 'science', 'boss', 'full', 'story']"
366,366,1.0,0.9361,"epidemic, city, full, day, year, go, closure, close, time, text","['first', 'heavy', 'snowfall', 'fall', 'about', 'half', 'day', 'night', 'leave', 'dorm', 'room', 'next', 'day', 'finger', 'thick', 'unfortunately', 'get', 'shoot', 'stay', 'school', 'time', 'about', 'ago', 'probably', 'early', 'also', 'heavy', 'snowfall', 'city', 'seem', 'close', 'yet', 'also', 'entrance', 'exam', 'heavy', 'snow', 'later', 'hope', 'epidemic', 'quickly', 'subside', 'also', 'full', 'text']"
367,367,1.0,0.5198,"epidemic, city, full, day, year, go, closure, close, time, text","['send', 'good', 'security', 'personnel', 'work', 'win', 'fight_against', 'novel', 'closure', 'city', 'high', 'level', 'self', 'dedication', 'make', 'prevent', 'spread', 'epidemic', 'concerned', 'support', 'fight_against', 'epidemic', 'wish', 'good', 'health', 'happy', 'lunar', 'new', 'year', 'blessed', 'year', 'rat', 'unite', 'will', 'invincible']"
368,368,1.0,0.53,"epidemic, city, full, day, year, go, closure, close, time, text","['pork', 'belly', 'buy', 'once', 'week', 'street', 'close', 'new', 'pork', 'belly', 'shop', 'downstair', 'be', 'business', 'now', 'epidemic', 'closure', 'city', 'subway', 'repair', 'especially', 'cherish', 'often', 'go', 'back', 'forth', 'afraid', 'boss', 'win', 'boss', 'family', 'very', 'honest', 'northerner', 'only', 'cumin', 'chili', 'powder', 'flavor', 'only', 'cumin', 'chili', 'powder', 'garlic', 'sauce', 'black', 'sweet', 'chili', 'sauce', 'often', 'go', 'science', 'boss', 'full', 'story']"
369,369,1.0,0.6776,"epidemic, city, full, day, year, go, closure, close, time, text","['other', 'hand', 'make', 'fight', 'make', 'few', 'closure', 'city', 'epidemic', 'originally', 'happy', 'heart', 'about', 'episode']"
370,370,0.0,0.5256,"covid, impact, such, spread, outbreak, public, state, current, director, say","['medical', 'administration', 'insurance', 'research', 'day', 'adopt', 'different', 'respond', 'outbreak', 'epidemic', 'other', 'closure', 'introduction', 'dynamic', 'clean', 'policy', 'use', 'precise', 'prevention', 'control', 'organize', 'spread']"
371,371,1.0,0.8572,"epidemic, city, full, day, year, go, closure, close, time, text","['year', 'old', 'photo', 'late', 'make', 'appointment', 'photo', 'year', 'old', 'as_result', 'epidemic', 'close', 'city', 'more', 'month', 'then', 'blockade', 'suddenly', 'virus', 'spread', 'everywhere', 'then', 'spring_festival', 'take', 'get']"
372,372,1.0,0.6381,"epidemic, city, full, day, year, go, closure, close, time, text","['real', 'sad', 'thing', 'young', 'man', 'graduate', 'world', 'famous', 'school', 'bachelor', 'degree', 'hard', 'time', 'ticket', 'high', 'price', 'return', 'epidemic', 'career', 'many', 'day', 'end', 'hospital', 'surgery', 'diagnosis', 'glioma', 'malignant', 'summer', 'hospitalization', 'outbreak', 'city', 'almost', 'close', 'unable', 'go', 'market', 'medical', 'treatment', 'summer', 'fall', 'undergo', 'surgery', 'full', 'text']"
373,373,0.0,0.5327,"covid, impact, such, spread, outbreak, public, state, current, director, say","['medical', 'insurance', 'research', 'face', 'outbreak', 'epidemic', 'adopt', 'different', 'strategy', 'other', 'closure', 'dynamic', 'clean', 'strategy', 'adoption', 'precise', 'prevention', 'control', 'stop', 'spread', 'epidemic']"
374,374,2.0,0.6806,"city, people, epidemic, control, text, fight, medical, prevention, full, government","['save', 'cancer', 'comfort', 'harm', 'patient', 'rescue', 'wife', 'cancer', 'patient', 'patient', 'rescue', 'program', 'rescue', 'plan', 'purchase', 'treatment', 'high', 'price', 'own', 'expense', 'continue', 'receive', 'aid', 'disease', 'cumulative', 'use', 'exceed', 'most', 'however', 'last', 'year', 'silent', 'due', 'impact', 'epidemic', 'project', 'drug', 'full', 'text']"
375,375,1.0,0.6258,"epidemic, city, full, day, year, go, closure, close, time, text","['friend', 'pick', 'book', 'birthday', 'last', 'night', 'epidemic', 'severely', 'close', 'read', 'few', 'serious', 'travel', 'addiction', 'tell', 'friend', 'read', 'few', 'foreign', 'travel', 'feel', 'walk', 'umbrella', 'dull', 'rainy', 'day', 'abroad', 'pick', 'dessert', 'shop', 'go', 'dessert', 'shop', 'alone', 'just', 'stop', 'eat', 'dessert', 'way', 'explore', 'new', 'city', 'unfamiliar', 'city', 'full', 'story']"
376,376,1.0,0.9183,"epidemic, city, full, day, year, go, closure, close, time, text","['want', 'go', 'class', 'school', 'want', 'work', 'go', 'work', 'stay', 'late', 'yesterday', 'again', 'very', 'sore', 'really', 'tired', 'work', 'long', 'time', 'now', 'miss', 'month', 'force', 'stay', 'home', 'pandemic']"
377,377,0.0,0.6594,"covid, impact, such, spread, outbreak, public, state, current, director, say","['translator', 'medical', 'bank', 'insurance', 'research', 'other', 'different', 'adopt', 'covid', 'outbreak', 'closure', 'covid', 'dynamic', 'elimination', 'policy', 'precise', 'prevention', 'control', 'transmission', 'stop', 'spread']"
378,378,1.0,0.829,"epidemic, city, full, day, year, go, closure, close, time, text","['list', 'let', 'go', 'back', 'always', 'take', 'trip', 'get', 'home', 'so', 'mention', 'convenient', 'transportation', 'always', 'get', 'way', 'first', 'epidemic', 'anxiety', 'find', 'job', 'then', 'city', 'close', 'then', 'blockade', 'then', 'new', 'year', 'go', 'back', 'work', 'year', 'expect', 'hour', 'drive', 'luxury']"
379,379,1.0,0.7094,"epidemic, city, full, day, year, go, closure, close, time, text","['depressed', 'get', 'plastic', 'surgery', 'male', 'model', 'around', 'closure', 'city', 'epidemic', 'acid', 'fake', 'delinquent', 'jewelry', 'do', 'few', 'unscrupulous', 'time', 'think', 'go', 'finish', 'game', 'result', 'still', 'good', 'time', 'go', 'anger', 'disappointment', 'doubt', 'world']"
380,380,1.0,0.9623,"epidemic, city, full, day, year, go, closure, close, time, text","['find', 'old', 'ticket', 'ago', 'bag', 'rush', 'home', 'spring_festival', 'year', 'rat', 'day', 'later', 'epidemic', 'close', 'time', 'fly', 'by', 'hurry', 'memoir']"
381,381,2.0,0.5381,"city, people, epidemic, control, text, fight, medical, prevention, full, government","['group', 'financial', 'report', 'fall', 'last', 'year', 'impact', 'high', 'temperature', 'power', 'limit', 'epidemic', 'closure', 'last', 'year', 'indeed', 'huge', 'however', 'see', 'decline', 'performance', 'increase', 'performance', 'other', 'unfavorable', 'same', 'reason', 'grow', 'negatively', 'positive', 'influence', 'shop', 'high', 'tech', 'zone', 'very', 'limited', 'competition', 'full', 'text']"
382,382,1.0,0.8071,"epidemic, city, full, day, year, go, closure, close, time, text","['extraordinary', 'year', 'year', 'full', 'also', 'year', 'life', 'beginning', 'epidemic', 'closure', 'city', 'husband', 'sudden', 'illness', 'treatment', 'acid', 'test', 'report', 'condition', 'today', 'ill', 'still', 'haven', 'fully', 'take', 'care', 'life', 'left', 'hand', 'foot', 'easy', 'use', 'almost', 'spend', 'half', 'life', 'marriage', 'haven', 'worry', 'family', 'none', 'full', 'story']"
383,383,1.0,0.8465,"epidemic, city, full, day, year, go, closure, close, time, text","['today', 'daughter', 'say', 'female', 'building', 'child', 'currently', 'old', 'full', 'year', 'epidemic', 'last', 'year', 'city', 'close', 'buy', 'formula', 'buy', 'food', 'end', 'year', 'high', 'fever', 'end', 'epidemic', 'as', 'soon', 'new', 'year', 'sell', 'house', 'small', 'sell', 'already', 'swim', 'small', 'villa', 'month', 'dad', 'take', 'baby', 'leave', 'private', 'kindergarten', 'there', 'full', 'text']"
384,384,1.0,0.8729,"epidemic, city, full, day, year, go, closure, close, time, text","['feed', 'day', 'yesterday', 'eat', 'newly', 'buy', 'fish', 'food', 'time', 'feed', 'eat', 'eat', 'stupid', 'one', 'so', 'cute', 'remember', 'raise', 'last', 'year', 'also', 'buy', 'winter_vacation', 'leave', 'home', 'go', 'school', 'go', 'home', 'let', 'help', 'raise', 'later', 'epidemic', 'severe', 'first', 'suddenly', 'tell', 'half', 'month', 'know', 'remember', 'just', 'news', 'go', 'day', 'full', 'text']"
385,385,1.0,0.751,"epidemic, city, full, day, year, go, closure, close, time, text","['point', 'stone', 'cut', 'man', 'last', 'time', 'watch', 'sister', 'planet', 'post', 'closure', 'sister', 'often', 'able', 'get', 'short', 'supply', 'great', 'relationship', 'team', 'leader', 'basically', 'sister', 'family', 'buy', 'remember', 'exactly', 'get', 'make', 'husband', 'say', 'make', 'high', 'want', 'gain', 'weight', 'man', 'cut', 'stone', 'lot', 'full', 'story']"
386,386,1.0,0.9367,"epidemic, city, full, day, year, go, closure, close, time, text","['first', 'stop', 'last', 'time', 'come', 'catch', 'sudden', 'outbreak', 'epidemic', 'closure', 'city']"
387,387,1.0,0.9342,"epidemic, city, full, day, year, go, closure, close, time, text","['weight', 'back', 'pandemic', 'really', 'eat', 'closure', 'city', 'lose', 'weight', 'easily']"
388,388,1.0,0.6186,"epidemic, city, full, day, year, go, closure, close, time, text","['country', 'garden', 'developer', 'house', 'month', 'developer', 'pay', 'penalty', 'ground', 'epidemic', 'force', 'closure', 'city', 'development', 'construction', 'say', 'erase', 'property', 'effectively', 'defend']"
389,389,1.0,0.6703,"epidemic, city, full, day, year, go, closure, close, time, text","['pandemic', 'great', 'less', 'extent', 'experience', 'closure', 'city', 'quarantine', 'home', 'desire', 'freedom', 'more', 'intense', 'also', 'life', 'short', 'enjoy', 'timely', 'manner']"
390,390,1.0,0.8869,"epidemic, city, full, day, year, go, closure, close, time, text","['graduation', 'closure', 'city', 'lifting', 'blockade', 'new', 'year', 'then', 'now', 'meet', 'new', 'good', 'high', 'school', 'period', 'feel', 'dream']"
391,391,1.0,0.5497,"epidemic, city, full, day, year, go, closure, close, time, text","['epidemic', 'about', 'cease', 'exist', 'such', 'throat', 'swab', 'reagent', 'health', 'code', 'see', 'accounting', 'site', 'long', 'time', 'wear', 'protective', 'clothing', 'objective', 'gradually', 'leave', 'impact', 'year', 'epidemic', 'people', 'mentality', 'also', 'closure', 'city', 'grab', 'food', 'square', 'still', 'exist', 'even', 'unsensible', 'grow', 'later', 'full', 'story']"
392,392,1.0,0.5754,"epidemic, city, full, day, year, go, closure, close, time, text","['rd_anniversary', 'death', 'rd_anniversary', 'covid', 'outbreak', 'day', 'rd_anniversary', 'closure', 'day', 'day', 'opening', 'new']"
393,393,1.0,0.8387,"epidemic, city, full, day, year, go, closure, close, time, text","['epidemic', 'go', 'sister', 'as_result', 'sudden', 'closure', 'city', 'severity', 'epidemic', 'only', 'return', 'ticket', 'hotel', 'let', 'go', 'epidemic', 'understand', 'still', 'happy', 'know', 'cancellation', 'plan', 'plan', 'long', 'time']"
394,394,1.0,0.8272,"epidemic, city, full, day, year, go, closure, close, time, text","['go', 'eat', 'today', 'haven', 'eat', 'half', 'year', 'first', 'city', 'close', 'epidemic', 'then', 'now', 'try', 'super', 'delicious']"
395,395,1.0,0.6953,"epidemic, city, full, day, year, go, closure, close, time, text","['end', 'epidemic', 'nationwide', 'travel', 'twice', 'drive', 'azalea', 'mountain', 'scenic', 'area', 'traffic', 'scarce', 'toll', 'unmanned', 'free', 'end', 'many', 'people', 'new', 'golden', 'ding', 'mountain', 'block', 'way', 'dome', 'celebrate', 'arrival', 'age', 'drive', 'friend', 'day', 'travel', 'more', 'full', 'text']"
396,396,1.0,0.9493,"epidemic, city, full, day, year, go, closure, close, time, text","['people', 'really', 'think', 'close', 'epidemic', 'last', 'year', 'think', 'start', 'school', 'go', 'back', 'school', 'day', 'now', 'really', 'feel', 'upset', 'think', 'go', 'back', 'school', 'get', 'desk', 'buy', 'ticket', 'now', 'make', 'last', 'little', 'go', 'back', 'hell', 'year', 'go']"
397,397,1.0,0.932,"epidemic, city, full, day, year, go, closure, close, time, text","['almost', 'other', 'go', 'work', 'haven', 'able', 'get', 'together', 'long', 'time', 'say', 'least', 'go', 'work', 'almost', 'social', 'countless', 'night', 'heartache', 'hard', 'work', 'more', 'joy', 'bring', 'half', 'year', 'fast', 'many', 'epidemic', 'blockade', 'closure', 'city', 'factory', 'blockade', 'long', 'lost', 'year', 'exhaustion', 'full', 'text']"
398,398,1.0,0.9212,"epidemic, city, full, day, year, go, closure, close, time, text","['today', 'th', 'day', 'year', 'rabbit', 'magical', 'day', 'come', 'end', 'go', 'emergency', 'clinic', 'new', 'year', 'also', 'begin', 'many', 'year', 'tiger', 'last', 'go', 'extremely', 'difficult', 'trail', 'together', 'love', 'heavy', 'snow', 'get', 'marry', 'get', 'pregnant', 'get', 'closure', 'city', 'together', 'work', 'together', 'people', 'fever', 'quite', 'bit', 'sweetness', 'year', 'full', 'story']"
399,399,1.0,0.614,"epidemic, city, full, day, year, go, closure, close, time, text","['square', 'happy', 'people', 'wear', 'want', 'send', 'clear', 'message', 'epidemic', 'dressed', 'white', 'probably', 'say', 'go', 'mausoleum', 'unveil', 'group', 'peace', 'kind', 'spirit', 'go', 'grandpa', 'get', 'closure', 'city', 'actually', 'worth', 'record']"
400,400,1.0,0.5984,"epidemic, city, full, day, year, go, closure, close, time, text","['last', 'year', 'close', 'outbreak', 'say', 'rich', 'live', 'much', 'more', 'comfortable', 'rich', 'people', 'live', 'find', 'villa', 'little', 'more', 'refreshing', 'also', 'bask', 'sun', 'let', 'wind', 'own', 'yard', 'more', 'comfortable', 'ordinary', 'people', 'also', 'rich', 'live', 'big', 'villa', 'still', 'able', 'play', 'soccer', 'own', 'yard', 'yard', 'few', 'square', 'degree', 'freedom', 'great', 'city', 'center', 'full', 'text']"
401,401,1.0,0.7139,"epidemic, city, full, day, year, go, closure, close, time, text","['bakery', 'downstairs', 'go', 'get', 'hair', 'cut', 'next', 'door', 'few', 'ago', 'see', 'open', 'trial', 'go', 'inside', 'go', 'around', 'buy', 'few', 'few', 'day', 'close', 'epidemic', 'again', 'young', 'new', 'year', 'today', 'see', 'door', 'yet', 'note', 'door', 'think', 'write', 'business', 'year', 'result', 'sublease', 'information']"
402,402,1.0,0.7124,"epidemic, city, full, day, year, go, closure, close, time, text","['life', 'documentary', 'day', 'film', 'black', 'day', 'epidemic', 'over', 'able', 'pull', 'real', 'documentary', 'watch', 'epidemic', 'first', 'spread', 'as', 'far', 'away', 'northeast', 'actually', 'more', 'serious', 'effect', 'other', 'closure', 'city', 'read', 'experience', 'firsthand', 'bring', 'ordinary', 'people', 'time', 'false', 'begin', 'end', 'full', 'text']"
403,403,1.0,0.6284,"epidemic, city, full, day, year, go, closure, close, time, text","['walk', 'away', 'city', 'stay', 'half', 'stop', 'drink', 'drink', 'suddenly', 'day', 'first', 'full', 'curiosity', 'anticipation', 'day', 'billiard', 'day', 'drink', 'together', 'day', 'drink', 'together', 'house', 'rent', 'house', 'rent', 'fight', 'closure', 'city', 'cook', 'full', 'story']"
404,404,1.0,0.6416,"epidemic, city, full, day, year, go, closure, close, time, text","['clean', 'environmental', 'hygiene', 'decorate', 'beautiful', 'home', 'however', 'see', 'new', 'year', 'war', 'epidemic', 'closure', 'city', 'paper', 'closure', 'city', 'scientifically', 'voice', 'medical', 'care', 'first', 'first', 'face', 'back', 'then', 'astonish', 'situation', 'alarming', 'dark', 'know', 'don', 'ask', 'win', 'pandemic', 'keep', 'people', 'distance', 'space', 'bring', 'close', 'heart', 'big', 'good', 'job', 'full', 'text']"
405,405,1.0,0.9017,"epidemic, city, full, day, year, go, closure, close, time, text","['there', 'place', 'adult', 'world', 'talk', 'lose', 'job', 'last', 'year', 'expect', 'job', 'such', 'long', 'time', 'epidemic', 'closure', 'city', 'take', 'care', 'feeling', 'day', 'endless', 'often', 'illusion', 'leave', 'company', 'long', 'time', 'today', 'calculation', 'actually', 'mind', 'panic', 'age', 'go', 'up', 'down', 'embarrassing', 'period', 'look', 'job', 'wake', 'day', 'think', 'extremely', 'depressing', 'know', 'relieve', 'cry', 'even', 'cry', 'full', 'story']"
406,406,1.0,0.7178,"epidemic, city, full, day, year, go, closure, close, time, text","['discover', 'really', 'city', 'home', 'pandemic', 'put', 'together', 'buy', 'handmade', 'sound', 'hobby', 'want', 'become', 'professional', 'cost', 'more', 'more', 'money']"
407,407,1.0,0.6647,"epidemic, city, full, day, year, go, closure, close, time, text","['people', 'make', 'fool', 'order', 'gain', 'attention', 'traffic', 'say', 'city', 'close', 'epidemic', 'so', 'toxic', 'other', 'people', 'just', 'take', 'picture', 'look', 'first', 'last', 'year', 'trip', 'county', 'committee', 'compound', 'blooming', 'mention', 'else', 'county', 'committee', 'compound', 'mostly', 'summer', 'trip', 'spring', 'funny', 'still', 'worry', 'eat', 'really', 'salty', 'one', 'hemp', 'full', 'text']"
408,408,2.0,0.5473,"city, people, epidemic, control, text, fight, medical, prevention, full, government","['many', 'drama', 'rage', 'underworld', 'make', 'people', 'sympathize', 'think', 'content', 'theoretically', 'experience', 'epidemic', 'close', 'city', 'therefore', 'pat', 'blatantly', 'wear', 'mask', 'blatantly', 'walk', 'house', 'quarantine', 'only', 'then', 'show', 'underworld', 'precedence', 'social', 'extremely', 'evil']"
409,409,1.0,0.5815,"epidemic, city, full, day, year, go, closure, close, time, text","['年月开机', '断断续续拍到年初', 'middle', 'take', 'month', 'break', 'pandemic', 'march', 'full', 'year', 'middle', 'repeat', 'temporary', 'notice', 'due', 'various', 'such', 'closure', 'city', 'several', 'now', 'time', 'reshoot', 'time', 'drama', 'shoot', 'fast', 'food', 'however', 'personally', 'think', 'opportunity', 'rare', 'now', 'here', 'seize', 'tightly', 'full', 'text']"
410,410,1.0,0.962,"epidemic, city, full, day, year, go, closure, close, time, text","['memorabilia', 'epidemic', 'close', 'home', 'baby', 'go', 'summer', 'school', 'first', 'time', 'stay', 'day', 'epidemic', 'then', 'go', 'day', 'in', 'year', 'persistence']"
411,411,0.0,0.6167,"covid, impact, such, spread, outbreak, public, state, current, director, say","['wife', 'public', 'figure']"
412,412,3.0,0.5122,"country, first, confirm, covid, total, science, growth, text, exam, acid","['epidemic', 'prevention', 'policy', 'epidemic', 'quickly', 'peak', 'cause', 'bit', 'trance', 'now', 'outbreak', 'epidemic', 'ago', 'dream', 'also', 'second', 'third', 'fear', 'occur', 'absolute', 'scientific', 'basis', 'country', 'adjustment', 'prevention', 'just', 'decisive', 'closure', 'beginning', 'all', 'base', 'science', 'less', 'back', 'normal', 'people', 'beginning', 'full', 'text']"
413,413,1.0,0.6794,"epidemic, city, full, day, year, go, closure, close, time, text","['expect', 'at', 'all', 'epidemic', 'either', 'hit', 'first', 'wave', 'epidemic', 'close', 'more', 'also', 'close', 'more', 'none', 'economic', 'growth', 'first', 'second', 'third', 'fourth', 'fifth', 'northern', 'growth', 'rate', 'eastern', 'behind', 'talk', 'east', 'full', 'text']"
414,414,1.0,0.9637,"epidemic, city, full, day, year, go, closure, close, time, text","['today', 'th', 'day', 'new', 'year', 'probably', 'end', 'junior', 'year', 'vacation', 'early', 'come', 'home', 'work', 'studio', 'end', 'now', 'end', 'stay', 'home', 'little', 'half', 'year', 'happy', 'first', 'use', 'alone', 'later', 'find', 'wed', 'photography', 'class', 'catch', 'epidemic', 'city', 'close', 'long', 'time', 'contract', 'covid', 'once', 'again', 'home', 'prepared', 'food', 'day', 'only', 'full', 'article']"
415,415,1.0,0.845,"epidemic, city, full, day, year, go, closure, close, time, text","['concert', 'high', 'school', 'go', 'sit', 'wait', 'next', 'concert', 'news', 'fan', 'group', 'come', 'am', 'so', 'excited', 'happy', 'year', 'life', 'only', 'be', 'week', 'outbreak', 'epidemic', 'haven', 'see', 'year', 'spend', 'college', 'day', 'epidemic', 'closure', 'city', 'class', 'year', 'finally', 'want', 'go', 'abroad', 'full', 'story']"
416,416,1.0,0.9627,"epidemic, city, full, day, year, go, closure, close, time, text","['基本覆盖了领航的年', 'covid', 'pandemic', 'close', 'city', 'on', 'past', 'pilot', 'team', 'go', 'now', 'director', 'people', 'year', 'payment', 'more', 'yuan', 'year', 'full', 'text']"
417,417,1.0,0.8938,"epidemic, city, full, day, year, go, closure, close, time, text","['world', 'unpredictable', 'hustle', 'bustle', 'come', 'end', 'bund', 'also', 'full', 'just', 'most', 'famous', 'song', 'peony', 'pavilion', 'turn', 'bright', 'red', 'break', 'well', 'decadent', 'year', 'epidemic', 'month', 'closure', 'city', 'personally', 'feel', 'people', 'great', 'resilient', 'go', 'never', 'fall', 'only', 'same', 'vein', 'ancient', 'world', 'full', 'text']"
418,418,1.0,0.8239,"epidemic, city, full, day, year, go, closure, close, time, text","['today', 'second', 'day', 'back', 'work', 'go', 'back', 'once', 'day', 'train', 'wear', 'mask', 'whole', 'time', 'end', 'one', 'family', 'covid', 'real', 'vaccine', 'get', 'expose', 'virus', 'contrast', 'produce', 'weak', 'right', 'let', 'go', 'covid', 'too', 'late', 'late', 'close', 'full', 'text']"
419,419,2.0,0.5296,"city, people, epidemic, control, text, fight, medical, prevention, full, government","['epidemic', 'assessment', 'year', 'epidemic', 'come', 'end', 'exactly', 'rely', 'get', 'difficult', 'time', 'city', 'quarantine', 'disinfection', 'all', 'precautionary', 'vaccine', 'virus', 'new', 'vaccine', 'strain', 'study', 'produce', 'directly', 'kill', 'only', 'awaken', 'allow', 'immune', 'recognize', 'virus', 'therefore', 'real', 'epidemic', 'human', 'body', 'own', 'immunity', 'elderly', 'underlie', 'unable', 'withstand', 'leave', 'full', 'text']"
420,420,0.0,0.7373,"covid, impact, such, spread, outbreak, public, state, current, director, say","['tourism', 'industry', 'set', 'sail', 'in', 'hopefully', 'more', 'punch', 'video', 'marli', 'chartered', 'tour', 'bus', 'western']"
421,421,1.0,0.6974,"epidemic, city, full, day, year, go, closure, close, time, text","['year', 'enthusiasm', 'skiing', 'clearly', 'as', 'high', 'last', 'year', 'last', 'year', 'pass', 'registration', 'exam', 'urgent', 'need', 'pressure', 'relief', 'retaliatory', 'fun', 'year', 'worry', 'new', 'house', 'last', 'year', 'satisfy', 'obsession', 'want', 'stay', 'lake', 'snow', 'season', 'even', 'stay', 'more', 'due', 'closure', 'city', 'pandemic', 'so', 'stay', 'total', 'really', 'feel', 'lake', 'much', 'motivation', 'bite', 'boring', 'still', 'full', 'text']"
422,422,1.0,0.9025,"epidemic, city, full, day, year, go, closure, close, time, text","['see', 'figure', 'else', 'tweet', 'chance', 'suddenly', 'remember', 'city', 'close', 'people', 'say', 'well', 'together', 'epidemic', 'couple', 'tightly', 'street', 'day', 'blockade', 'no', 'matter', 'many', 'people', 'get', 'marry', 'pandemic', 'many', 'people', 'scatter', 'chaos', 'finally', 'come', 'end', 'stay', 'camera', 'don', 'know', 'still', 'cherish', 'each_other', 'now', 'get', 'marry', 'pandemic', 'over']"
423,423,1.0,0.6161,"epidemic, city, full, day, year, go, closure, close, time, text","['performance', 'extreme', 'time', 'closure', 'city', 'hopeless', 'toxicity', 'virus', 'travel', 'number', 'minor', 'rose', 'start', 'deal', 'next', 'wave', 'death_toll', 'rise', 'again', 'about', 'usher', 'second', 'wave', 'second', 'wave', 'arrive', 'line', 'full', 'text']"
424,424,1.0,0.3982,"epidemic, city, full, day, year, go, closure, close, time, text","['occasionally', 'watch', 'ace', 'see', 'boy', 'clean', 'beautiful', 'drama', 'humorous', 'song', 'contrast', 'huge', 'suspect', 'natural', 'person', 'immediately', 'go', 'trouble', 'archaeology', 'remedial', 'course', 'bear', 'now', 'new', 'force', 'pop', 'scene', 'receive', 'numerous', 'song', 'rock', 'ethereal', 'loud', 'penetrate', 'highly', 'recognizable', 'deeply', 'shocking', 'high', 'level', 'ambition', 'full', 'text']"
425,425,1.0,0.9663,"epidemic, city, full, day, year, go, closure, close, time, text","['business', 'trip', 'baby', 'go', 'school', 'finally', 'go', 'swim', 'pool', 'house', 'also', 'last', 'time', 'take', 'people', 'fearful', 'about', 'close', 'city', 'first', 'time', 'early', 'day', 'now', 'finally', 'blockade', 'epidemic', 'life', 'finally', 'come', 'end', 'always', 'pour', 'soy', 'sauce', 'steam', 'sauna', 'again', 'feeling', 'expand', 'heat', 'world', 'away', 'able', 'go', 'diving', 'again', 'see', 'full', 'story']"
426,426,1.0,0.9795,"epidemic, city, full, day, year, go, closure, close, time, text","['seventh', 'year', 'sister', 'finish', 'meal', 'year', 'think', 'first', 'year', 'come', 'appointment', 'city', 'third', 'year', 'junior', 'year', 'appointment', 'fifth', 'year', 'get', 'together', 'at', 'all', 'think', 'long', 'ago', 'grandma', 'still', 'around', 'epidemic', 'severe', 'city', 'close', 'rush', 'back', 'new', 'year']"
427,427,3.0,0.5638,"country, first, confirm, covid, total, science, growth, text, exam, acid","['rd_anniversary', 'closure', 'epidemic', 'browser', 'rd_anniversary', 'closure', 'white', 'go', 'retrograde', 'hero', 'admire', 'closure', 'go', 'retrograde', 'hero', 'admire']"
428,428,1.0,0.4347,"epidemic, city, full, day, year, go, closure, close, time, text","['harsh', 'covid', 'infection', 'leave', 'first', 'wave', 'covid', 'now', 'end', 'hard', 'say', 'second', 'third', 'first', 'wave', 'now', 'replicate', 'second', 'third', 'revelation', 'covid', 'devil', 'bottle', 'come', 'unpredictable', 'past', 'epidemic', 'prevention', 'control', 'experience', 'closure', 'city', 'acid', 'staff', 'silence', 'isolation', 'square_cabin', 'full', 'text']"
