,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
2112,2112,0.0,0.5657,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['isbfdailie', 'day', 'lockdown', 'announce', 'middle', 'class', 'household', 'get', 'affect', 'unexpected', 'lockdown', 'daylockdown']"
2113,2113,0.0,0.5461,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['mandiri', 'pintu']"
2114,2114,0.0,0.6732,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['right', 'tweet', 'lockdown', 'feasible', 'majority', 'citizen', 'poor', 'live', 'hand', 'mouth', 'know', 'hunger', 'more', 'lethal', 'virus', 'covid']"
2115,2115,0.0,0.516,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'prevent', 'tragedy', 'supriya', 'nair']"
2116,2116,0.0,0.5384,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['cuomo', 'say', 'support', 'travel', 'advisory', 'back', 'say', 'doesn', 'make', 'much', 'difference', 'consider', 'new_york', 'pause', 'say', 'lockdown', 'coronavirus', 'covid']"
2117,2117,0.0,0.4508,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['update', 'cuomo', 'say', 'ordered', 'travel', 'advisor', 'say', 'covid', 'case', 'morning']"
2118,2118,0.0,0.5485,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['here', 'day', 'lockdown', 'agingpopulation', 'lombardy']"
2119,2119,0.0,0.594,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['need', 'extend', 'quarantine', 'day', 've', 'bug', 'lockdown', 'social_distancing', 'slightly', 'extend', 'new', 'study', 'chinese', 'university', 'team', 'year', 'ukgov', 'tell']"
2120,2120,0.0,0.5616,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['coronavirus', 'covidlockdown']"
2121,2121,0.0,0.6656,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['instruction', 'corporator', 'distribute', 'grocery', 'ration', 'kit', 'people', 'affect', 'covid', 'lockdown']"
2122,2122,0.0,0.5095,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['doctor', 'liquor', 'prescription', 'm', 'covid', 'doctor', 'liquor', 'm']"
2123,2123,0.0,0.5399,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['attribute', 'people', 'move', 'lockdown', 'covidghana', 'stretch', 'become', 'crazy', 'last', 'couple', 'month', 'construction', 'interchange', 'acpjunction', 'stopthespread']"
2124,2124,0.0,0.5525,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['part', 'police', 'give', 'people', 'violate', 'lockdown', 'cop', 'mostly', 'lady', 'cop', 'keep', 'flower', 'guy', 'ear', 'violator', 'guilty', 'realization', 'see', 'slap', 'cheek', 'super', 'hilarious', 'covid']"
2125,2125,0.0,0.6214,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['wedding', 'cancel', 'lockdown', 'give', 'second', 'chance', 'think', 'covid']"
2126,2126,0.0,0.6879,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['see', 'visual', 'loot', 'forcibly', 'implement', 'lockdown', 'unleash', 'many', 'fact', 'epidemic', 'covid', 'condition', 'execute', 'lockdown', 'whole', 'world', 'extent', 'downtrodden', 'hungry', 'person', 'take', 'even', 'imagin']"
2127,2127,0.0,0.4774,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['massively', 'overpay', 'legislator', 'groip', 'kenyan', 'love', 'hate', 'coronalesson', 'lockdown', 'curfewke']"
2128,2128,0.0,0.6595,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['covid', 'case', 'mark', 'lockdown', 'covid', 'coronavirus', 'covid', 'covidoutbreak_covidpandemic']"
2129,2129,0.0,0.5612,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['pib', 'equivalente', 'covid', 'pib']"
2130,2130,0.0,0.4997,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['know', 'place', 'miss', 'most', 'covid', 'lockdown', 'library', 'sanctuary', 'paper', 'ink', 'leather', 'activity', 'miss', 'do', 'most']"
2131,2131,0.0,0.5255,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'washyourhand', 'takecare', 'staysafe']"
2132,2132,0.0,0.6064,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['time', 'also', 'different', 'due', 'covid', 'complete', 'lockdown', 'able', 'even', 'repair']"
2133,2133,0.0,0.5095,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['doctor', 'liquor', 'prescription', 'm', 'covid', 'doctor', 'liquor', 'm']"
2134,2134,0.0,0.5657,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['pay', 'attention', 'man', 'curtain', 'let', 'focus', 'else', 'blame', 'newyork', 'deblasio', 'covid', 'lockdown', 'quarantine', 'travelban', 'cuomo', 'sundaythought']"
2135,2135,0.0,0.5507,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['police', 'raid', 'massive', 'party', 'pub', 'lock', 'in', 'lockdownpartie', 'lockdown', 'covid', 'coronaviru']"
2136,2136,0.0,0.5682,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['partly', 'reopen', 'covid', 'lockdown', 'more']"
2137,2137,0.0,0.5816,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['quarantine', 'free', 'covid']"
2138,2138,0.0,0.5391,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['good', 'tool', 'training', 'lockdown', 'strike']"
2139,2139,0.0,0.5285,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['so', 'lockdown', 'selfisolation', 'so', 'bad', 'spoil', 'expect', 'come', 'week', 'size', 'baby', 'elephant']"
2140,2140,0.0,0.5897,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home",['covid']
2141,2141,0.0,0.6598,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['feel', 'vulnerable', 'relative', 'put', 'risk', 'home', 'new', 'admission', 'impose', 'testing', 'adequate', 'equipment', 'home', 'lockdown', 'amp', 'die', 'resident', 'visit', 'loved_one', 'shame', 'callous', 'notmygovernment', 'covid']"
2142,2142,0.0,0.5969,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['cake', 'apparently', 'taste', 'yummy', 'lockdown', 'bakeoff', 'cake', 'afternoontea', 'applecake', 'lockdownbake', 'keepgoing', 'covid']"
2143,2143,0.0,0.5478,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['give', 'other', 'death', 'covid', 'convolute', 'logic', 'lead', 'covid', 'threat', 'little', 'learning', 'dangerous', 'thing', 'drink', 'deep', 'taste', 'pierian', 'spring', 'there', 'shallow', 'draught', 'intoxicate', 'brain', 'drinking', 'largely', 'sober', 'again']"
2144,2144,0.0,0.555,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['watch', 'need', 'bit', 'joy', 'today', 'musician', 'virtually', 'come', 'together', 'coronavirus', 'lockdown', 'play', 'beethoven', 'ode', 'joy', 'home', 'video', 'live', 'covid', 'update']"
2145,2145,0.0,0.5815,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['covid', 'lockdown', 'total']"
2146,2146,0.0,0.4554,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['gift', 'ias', 'blessing', 'nigerian', 'know', 'collect', 'aid', 'here', 'there', 'aid', 'relief', 'disposable']"
2147,2147,0.0,0.5495,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['executive', 'meet', 'afternoon', 'discuss', 'key', 'intervention', 'require', 'provincial', 'government', 'lockdown', 'continue', 'regard', 'service', 'delivery', 'coronavirusinsa', 'covid']"
2148,2148,0.0,0.5442,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['happen', 'offline', 'midnight', 'mobile', 'network', 'bad', 'covid']"
2149,2149,0.0,0.4809,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['beinahe', 'eigenschaft', 'fur', 'eigenschaften', 'wie', 'covid', 'gegner', 'sind']"
2150,2150,0.0,0.6208,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['think', 'only', 'psychological', 'way', 'stay', 'sane', 'lockdown', 'take', 'thing', 'day', 'day', 'week', 'week', 'think', 'fact', 'home', 'month', 'seem', 'too', 'desperate', 'bleak', 'fathom', 'covid', 'socialisolation']"
2151,2151,0.0,0.5077,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['self', 'appoint', 'essential', 'eco', 'warrior', 'need', 'get', 'come', 'tree', 'obey', 'law', 'land', 'go', 'home', 'respect', 'lockdown', 'stop', 'put', 'people', 'risk', 'covid', 'futile', 'protest', 'doom', 'failure', 'stophsisdead']"
2152,2152,0.0,0.6561,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['so', 'bored', 'decide', 'sleep', 'catsoftwitter', 'catsontwitter', 'lockdown', 'coronavirus', 'covid']"
2153,2153,0.0,0.508,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['idiot', 'need', 'tell', 'lockdown', 'futile', 'community', 'spread', 'virus', 'also', 'call', 'stage', 'develop', 'nation', 'afford', 'reach', 'stage', 'now', 'covid']"
2154,2154,0.0,0.6189,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['identify', 'isolate', 'lakh', 'foreign', 'return', 'domestic', 'covid', 'patient', 'politician', 'administrator', 'busy', 'gather', 'money', 'squander', 'day', 'then', 'force', 'lockdown', 'wonder', 'migrant', 'leave', 'city', 'long', 'summer']"
2155,2155,0.0,0.5255,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'washyourhand', 'takecare', 'staysafe']"
2156,2156,0.0,0.4905,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['trust', 'taskforce', 'take', 'note', 'hotspot', 'reverse', 'migration', 'already', 'start', 'most', 'place', 'appear', 'much', 'thinking', 'mitigation', 'plan', 'think', 'declaration', 'lockdown']"
2157,2157,0.0,0.6059,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['day', 'organise', 'tea', 'towel', 'finally', 'set', 'deliverytable', 'amp', 'sign', 'instruct', 'delivery', 'driver', 'podcast', 'post', 'lockdowntip', 'walk', 'lose', 'forseeable', 'crazy', 'await', 'tomorrow', 'blast', 'music', 'covid', 'beat']"
2158,2158,0.0,0.6647,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['chart', 'educated', 'more', 'covid', 'other', 'flu', 'very', 'informative', 'coronaupdate', 'covid', 'coronalesson', 'covid']"
2159,2159,0.0,0.5129,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['way', 'boost', 'immunesystem', 'covid', 'lockdown', 'healthyathome', 'honeywork', 'drinkmorewater', 'coronaviru', 'healthy']"
2160,2160,0.0,0.6268,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['daily', 'new', 'coronavirus', 'show', 'promise', 'curve', 'seem', 'lockdown', 'have', 'effect', 'coronaupdate']"
2161,2161,0.0,0.6465,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['permanent', 'wicked', 'world', 'even', 'trouble']"
2162,2162,0.0,0.6164,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['age', 'ago', 'sita', 'follow', 'lockdown', 'few', 'hour', 'rest', 'history', 'ramayan', 'lockdown', 'covid', 'quarantine']"
2163,2163,0.0,0.6199,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['కసఆర', 'coronavirus', 'lockdown', 'covid']"
2164,2164,0.0,0.486,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['visit', 'office', 'order', 'monitor', 'activity', 'distribution', 'bag', 'family', 'affect', 'covid']"
2165,2165,0.0,0.6054,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['covid', 'lockdownkarachi', 'just', 'look', 'neighborhood', 'find', 'need']"
2166,2166,0.0,0.4587,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['sale', 'only', 'full', 'service', 'history', 'manual', 'petrol', 'km', 'bargain', 'more', 'info', 'lockdown', 'covid']"
2167,2167,0.0,0.6,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['extend', 'lockdown', 'say', 'apr', 'covid', 'covid', 'extend', 'minister']"
2168,2168,0.0,0.5516,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['summer', 'here', 'wait', 'sweden', 'covid', 'lockdown']"
2169,2169,0.0,0.5637,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['want', 'say', 'swan', 'fleetpond', 'lockdown', 'covid', 'dailyexercise', 'goth', 'emo', 'scene', 'eyeliner', 'blackhair']"
2170,2170,0.0,0.5915,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['cuomo', 'idiot', 'spread', 'coronavirus', 'case', 'come', 'trump', 'want', 'lockdown', 'cuomo', 'oppose']"
2171,2171,0.0,0.5556,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['go', 'spot', 'red', 'thing', 'lockdown', 'walk', 'today', 'wake', 'cricket', 'ground', 'get', 'photo', 'hope', 'fate', 'end', 'lane', 'lock', 'lockdown', 'covid']"
2172,2172,0.0,0.584,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['sundaywire', 'live', 'now', 'discuss', 'impact', 'covid', 'lockdown', 'draconian', 'lockdown', 'devastating', 'effect', 'have', 'society', 'already', 'update', 'full', 'blown', 'martiallaw', 'candidate']"
2173,2173,0.0,0.6061,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['government', 'new', 'scheme', 'help', 'laborer', 'implement']"
2174,2174,0.0,0.6013,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'lockdown', 'टन']"
2175,2175,0.0,0.6777,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['people', 'apparently', 'stop', 'covid', 'cold', 'lockdown', 'spread', 'rest', 'only', 'point', 'possibility', 'lie', 'actual', 'infection', 'rate', 'country', 'still', 'lockdown', 'vaccine']"
2176,2176,0.0,0.6655,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['ramdev', 'donate', 'money', 'covid', 'know', 'मदव', 'पस', 'lockdown', 'covid', 'coronaupdate']"
2177,2177,0.0,0.6793,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['leader', 'urge', 'prime_minister', 'take', 'immediate', 'step', 'provide', 'relief', 'thousand', 'migrant_worker', 'leave', 'street', 'nation', 'wide', 'lockdown', 'fight', 'covid']"
2178,2178,0.0,0.5753,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['make', 'sheep', 'today', 'lockdown', 'pottery', 'wonkypotter', 'covid']"
2179,2179,3.0,0.4685,"right_now, indian, need, help, only, say, total, virus, more, week","['wuhan_resident', 'estimate_base', 'calculation', 'cremation', 'urn', 'now', 'being_returne', 'family', 'between_die', 'city_surrounde', 'area', 'month', 'lockdown', 'far', 'more', 'official_figure', 'death', 'covid']"
2180,2180,0.0,0.6094,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['quarantine', 'lockdown']"
2181,2181,0.0,0.6153,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['death', 'covid', 'lockdown', 'life', 'save', 'lock_down', 'lac', 'count']"
2182,2182,0.0,0.5896,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['andhrapradesh', 'govt', 'decide', 'provide', 'inmate', 'dal', 'free', 'cost', 'ngo', 'run', 'old', 'age', 'home', 'child', 'care', 'institution', 'covid', 'lockdown', 'decision', 'take', 'cm', 'tell', 'ngo', 'face', 'prob', 'get', 'essential']"
2183,2183,0.0,0.6093,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['covid', 'lockdown']"
2184,2184,0.0,0.5994,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['guy', 'business', 'start', 'covid', 'season', 'coronaupdate', 'coronalesson', 'lockdown', 'covid']"
2185,2185,0.0,0.4181,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['beautiful', 'spring', 'weather', 'week', 'painful', 'scene', 'also', 'proof', 'anti', 'virus', 'measure', 'work', 'blue', 'sky', 'single', 'contrail', 'also', 'effect', 'virus', 'spring', 'covid', 'bahnhofstrasse', 'sihlcity']"
2186,2186,0.0,0.5918,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['obvious', 'que', 'spring', 'break', 'already', 'home', 'mingle', 'prior', 'lockdown', 'probably', 'key', 'reason', 'que', 'set', 'extra', 'testing', 'centre', 'lab', 'covid', 'test', 'result', 'come', 'fast', 'backlog', 'last', 'week']"
2187,2187,0.0,0.4904,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['goodluck_stayatyourhome', 'covidー', 'staysafe']"
2188,2188,0.0,0.4811,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['french', 'veterinary', 'laboratory', 'ready', 'propose', 'test', 'day', 'detect', 'people', 'infect', 'covid', 'french', 'government', 'refuse', 'put', 'forward', 'legal', 'argument', 'coronaupdate', 'donaldtrump']"
2189,2189,0.0,0.6738,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['specific', 'covid', 'affect', 'economy', 'local', 'business', 'feel', 'devastating', 'impact', 'lockdown', 'ottnews']"
2190,2190,0.0,0.5959,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['thought', 'singing', 'put', 'risk', 'contract', 'covid', 'coronavirus', 'police', 'break', 'party']"
2191,2191,0.0,0.5195,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['run', 'mile', 'complete', 'week', 'government', 'approve', 'daily', 'exercise', 'make', 'keen', 'run', 'lockdown', 'covid', 'dailyexercise', 'quarantinelife']"
2192,2192,0.0,0.5733,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['еве', 'проширувањето', 'covid', 'lockdown', 'month']"
2193,2193,0.0,0.685,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['rip', 'nation', 'take', 'covid', 'transparency', 'covid', 'covidgermany', 'covidindia', 'lockdown']"
2194,2194,0.0,0.5455,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'more', 'harmful', 'virus']"
2195,2195,0.0,0.6013,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['covid', 'weproud', 'covid']"
2196,2196,0.0,0.4961,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['let', 'great', 'hit', 'country', 'world', 'lockdown', 'hotspot', 'say', 'happen', 'million', 'infect', 'oppose', 'current', 'pool', 'pool', 'die', 'covid', 'pool', 'double', 'weekly']"
2197,2197,0.0,0.582,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['sir', 'day', 'lockdown', 'people', 'round', 'here', 'taloja', 'bike', 'cycle', 'car', 'don', 'fear', 'police', 'covid']"
2198,2198,0.0,0.6689,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['pune', 'airport', 'see', 'big', 'cargo', 'movement', 'medical', 'equipment', 'essential', 'material', 'last', 'day', 'day', 'nationwide', 'lockdown', 'wake', 'covid', 'spread']"
2199,2199,0.0,0.5627,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['people', 'constantly', 'violate', 'lockdown', 'area', 'fight', 'covid', 'area', 'patna', 'such', 'shop', 'open', 'people', 'roam', 'normal', 'day', 'all', 'over', 'urge', 'immediate', 'action']"
2200,2200,0.0,0.5761,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['mainstream', 'die', 'drucken', 'wir', 'produktion', 'covid']"
2201,2201,0.0,0.533,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['project', 'week', 'covid', 'lockdown', 'week']"
2202,2202,0.0,0.5039,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['need', 'medicareforall', 'quarantinelife']"
2203,2203,0.0,0.5231,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['शरम', 'तनखव', 'शरम', 'मक']"
2204,2204,0.0,0.6093,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['find', 'lockdown']"
2205,2205,0.0,0.5665,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['bar', 'open', 'covidoclock', 'lockdown', 'coronavirus', 'covid']"
2206,2206,0.0,0.7119,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['urge', 'married', 'couple', 'period', 'covid', 'lockdown', 'together', 'time', 'advisable', 'use', 'contraceptive', 'avoid', 'unplanned', 'pregnancy', 'say', 'family', 'promotion', 'rtv']"
2207,2207,0.0,0.5318,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['pin', 'post', 'guy', 'love', 'covid', 'earthquake', 'sundaybrunch', 'acnh', 'coronakrise', 'coronalesson', 'lockdown', 'اعزل_نفسک']"
2208,2208,0.0,0.5747,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['declare', 'lockdown', 'record', 'second', 'case']"
2209,2209,0.0,0.5927,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['জযক', 'হশ', 'lockdown', 'covid']"
2210,2210,0.0,0.6501,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['option', 'starvation', 'daily', 'worker', 'possibility', 'get', 'infect', 'lockdown', 'order', 'ever', 'work', 'police', 'brutality', 'certainly', 'win', 'thelp', 'need', 'context', 'specific', 'measure', 'enforce', 'physical_distance', 'need', 'now', 'covid']"
2211,2211,0.0,0.6505,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['isn', 'amazing', 'only', 'ppl', 'afford', 'stay', 'crib', 'month', 'suggest', 'stay', 'crib', 'easy', 'say', 're', 'ppl', 'financially', 'ready', 'pandemic', 'coronavirus', 'covid', 'sundaymorning', 'quarantine', 'lockdown', 'coronaupdate']"
2212,2212,0.0,0.6688,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['doctor', 'say', 'lockdown', 'last', 'month', 'go', 'lie', 'obey', 'lockdown', 'month', 'good', 'time', 'year', 'chance', 'rather', 'hang', 'covid', 'bullshit']"
2213,2213,0.0,0.6582,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['negative', 'live', 'covid', 'pandemic', 'lockdown']"
2214,2214,0.0,0.6778,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['know', 'so', 'many', 'kurd', 'feel', 'need', 'go', 'other', 'essential', 'food', 'item', 'just', 'listen', 'phone', 'session', 'amount', 'people', 'say', 'man', 'make', 'obey', 'lockdown', 'make', 'blood', 'boil', 'twitterkurd']"
2215,2215,0.0,0.5587,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['shocking', 'reality', 'explosion', 'now', 'face']"
2216,2216,0.0,0.7415,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['commit', 'suicide', 'covid', 'crisis', 'worry', 'nation', 'take', 'covid', 'transparency', 'wuhanvirus', 'covid', 'covidgermany', 'covidindia', 'lockdown']"
2217,2217,0.0,0.592,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['read', 'lockdown', 'regulation', 'term', 'section', 'disaster']"
2218,2218,0.0,0.5195,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['ವರಗ', 'ಡನ', 'read', 'more', 'here']"
2219,2219,0.0,0.6007,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['even', 'annoy', 'lockdown', 'watch', 'ask', 'covid', 'coronavirus', 'humour']"
2220,2220,0.0,0.5898,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['ghanalockdown', 'covid', 'lockdown', 'panicshoppe', 'spread', 'virus', 'even', 'far', 'also', 'bet', 'almost', 'rush', 'buy', 'here', 'want', 'go', 'increase', 'price', 'small', 'shop', 'afterwards', 'smh', 'save']"
2221,2221,0.0,0.57,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['philippine', 'covid', 'lockdown', 'pregnant', 'woman', 'hungry', 'food']"
2222,2222,0.0,0.6659,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['day', 'lockdown', 'activity', 'make', 'own', 'shea', 'butter', 'body', 'cream', 'first', 'time', 'scratch', 'coronadiarie', 'homemade', 'covid', 'becreative']"
2223,2223,0.0,0.5829,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['mythbuster', 'coronavirus', 'transmit', 'climate', 'stay_safe', 'wash', 'hand', 'follow', 'measure', 'take', 'government', 'empathy', 'care', 'source', 'staysafe', 'stayconnecte', 'covid', 'lockdown']"
2224,2224,0.0,0.6093,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'covid']"
2225,2225,0.0,0.6093,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'covid']"
2226,2226,0.0,0.5316,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['go', 'back', 'time', 'bullshit', 'hit', 'fuck', 'merry', 'hahaholly', 'christmasagain', 'pandemic', 'coronvirus', 'quarantine', 'lockdown', 'covid', 'memesdaily', 'wine']"
2227,2227,0.0,0.5258,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['add', 'case', 'covid', 'overnight', 've', 'only', 'test', 'tiny', 'fraction', 'resident', 'still', 'isn', 'put', 'state', 'lockdown', 'close', 'beach', 'sure', 'wait', 'order', 'start', 'do', 'job', 'flapol']"
2228,2228,0.0,0.5816,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['city', 'observe', 'vary', 'level', 'lockdown', 'thing', 'adjust', 'new', 'arrangement', 'practice', 'hygiene', 'avoid', 'public', 'gathering', 'exercise', 'take', 'class', 'catch']"
2229,2229,0.0,0.5583,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home",['ribu']
2230,2230,0.0,0.5729,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['one', 'ever', 'become', 'poor', 'give', 'helpng', 'poor', 'leav', 'camera', 'home', 'trend', 'karo', 'social', 'medium', 'lockdown', 'covid']"
2231,2231,0.0,0.626,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['time', 'see', 'mother', 'earth', 'astrocampe', 'covid', 'coronafreelife', 'lockdown', 'earthheal', 'peace']"
2232,2232,0.0,0.5897,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home",['covid']
2233,2233,0.0,0.558,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home",['अनय']
2234,2234,0.0,0.7139,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['country', 'use', 'lockdown', 'covid', 'identify', 'adapt', 'equip', 'facility', 'use', 'treat', 'isolate', 'patient', 'develop', 'clear', 'plan', 'amp', 'process', 'quarantine', 'contact', 'refocus', 'whole', 'government', 'suppress', 'amp', 'control', 'covid']"
2235,2235,0.0,0.4676,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['tip', 'help', 'keep', 'family', 'healthy', 'covid', 'lockdown', 'verlaine', 'خليك', 'بالبيت']"
2236,2236,0.0,0.6164,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['so', 'new', 'yorker', 'know', 'always', 'wish', 'empty', 'report', 'reality', 'really', 'truly', 'depress', 'empty', 'timessquare']"
2237,2237,0.0,0.5708,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['covid', 'lockdown', 'last', 'more', 'month', 'nearly', 'close', 'completely', 'bankrupt']"
2238,2238,0.0,0.5924,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['preposterous', 'quarantine', 'triage', 'trump']"
2239,2239,0.0,0.6085,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['number', 'people', 'get', 'kill', 'lockdown', 'day', 'way', 'back', 'home', 'police', 'brutality', 'surpass', 'number', 'people', 'die', 'covid', 'well', 'script', 'apology', 'record', 'right', 'voice', 'modulation', 'win', 'help', 'pm', 'stay', 'unaccountable']"
